episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_RL_Agent_3_total_reward,agent_RL_Agent_3_mean_reward,agent_RL_Agent_3_std_reward,agent_RL_Agent_3_clip_rate,agent_RL_Agent_3_action_entropy,agent_RL_Agent_3_greedy_entropy,agent_RL_Agent_3_mean_bid_price,agent_RL_Agent_3_mean_bid_qty_mw,agent_RL_Agent_4_total_reward,agent_RL_Agent_4_mean_reward,agent_RL_Agent_4_std_reward,agent_RL_Agent_4_clip_rate,agent_RL_Agent_4_action_entropy,agent_RL_Agent_4_greedy_entropy,agent_RL_Agent_4_mean_bid_price,agent_RL_Agent_4_mean_bid_qty_mw,agent_RL_Agent_5_total_reward,agent_RL_Agent_5_mean_reward,agent_RL_Agent_5_std_reward,agent_RL_Agent_5_clip_rate,agent_RL_Agent_5_action_entropy,agent_RL_Agent_5_greedy_entropy,agent_RL_Agent_5_mean_bid_price,agent_RL_Agent_5_mean_bid_qty_mw,agent_RL_Agent_6_total_reward,agent_RL_Agent_6_mean_reward,agent_RL_Agent_6_std_reward,agent_RL_Agent_6_clip_rate,agent_RL_Agent_6_action_entropy,agent_RL_Agent_6_greedy_entropy,agent_RL_Agent_6_mean_bid_price,agent_RL_Agent_6_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
41,335,37.848051688742224,43.86005891500425,-2.0803690952445453,542.83,56256.653731343285,0.6310924576334143,159345.97989613583,475.6596414810025,1469.2307793502837,0.0,0.7253,0.7253,43.12738432835821,22.098880597014926,159762.97388182482,476.9043996472383,799.2059655175641,0.0,0.7628,0.7628,22.347074626865666,23.404850746268657,196881.69865020167,587.7065631349303,1006.1836914939055,0.0,0.7541,0.7541,33.94922388059702,25.494402985074625,223574.74026464424,667.3872843720724,1655.928441732918,0.0,0.7027,0.7027,38.25437873134329,26.240671641791046,182316.56316841746,544.2285467713954,1383.1113033143886,0.0,0.6873,0.6873,33.96367164179105,24.151119402985074,179373.79789260903,535.4441728137583,1280.8500733653143,0.0,0.7276,0.7276,49.07634701492538,25.867537313432837,187041.93105711113,558.3341225585407,1379.3389803940888,0.0,0.7264,0.7264,30.230164179104477,29.33768656716418,292499.94487492746,873.1341638057536,2101.0733870277436,0.0,-0.0,33.685,46.875,243452.14073395688,726.7228081610654,2034.2072840586527,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
42,335,37.46580506519454,43.943532975452946,-5.69,538.1619941988644,55835.558208955226,0.6325938023814016,157249.40359919224,469.4012047737082,1467.1956229834639,0.0,0.7246,0.7246,41.4601921641791,22.042910447761194,156476.84168997104,467.0950498208091,819.5844873143191,0.0,0.76,0.76,22.47703358208955,22.24813432835821,196013.6152542262,585.1152694156006,1020.860308261927,0.0,0.7528,0.7528,34.13208208955224,25.64365671641791,229303.4907116258,684.4880319750024,1652.773903416712,0.0,0.7066,0.7066,37.419563432835815,26.800373134328357,184066.79991698643,549.4531340805565,1380.3668264291612,0.0,0.6841,0.6841,33.335464552238804,25.065298507462686,177993.6382276109,531.324293216749,1279.4400132202734,0.0,0.7219,0.7219,48.61882089552239,25.625,182337.01448605466,544.2895954807602,1375.7101350660992,0.0,0.7206,0.7206,30.298917910447763,29.300373134328357,296037.1811511871,883.6930780632451,2093.4952612333627,0.0,-0.0,33.685,46.875,240659.00718948847,718.3850960880253,2021.371380661561,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
43,335,37.71571791657764,44.164995023433434,-5.233421074735143,540.3072189847576,54993.83880597015,0.6318682130389293,161593.1864788576,482.3677208324107,1465.9170705441957,0.0,0.7131,0.7131,40.05888992537313,21.96828358208955,158898.19821218742,474.3229797378729,814.0788003815486,0.0,0.747,0.747,22.22210634328358,21.93097014925373,195522.27971252188,583.6485961567818,1028.3923250491766,0.0,0.7422,0.7422,33.33148694029851,25.96082089552239,228438.4106368348,681.9057033935367,1665.0774367632303,0.0,0.6992,0.6992,36.557016791044774,26.651119402985074,181948.54593449103,543.1299878641523,1388.2122339639284,0.0,0.6812,0.6812,30.810408582089554,25.15858208955224,178902.40223306432,534.0370215912368,1296.4658132382497,0.0,0.7079,0.7079,44.45274067164179,26.14738805970149,185379.34188964876,553.3711698198471,1401.370226613779,0.0,0.7134,0.7134,30.64041977611941,29.43097014925373,299663.0085102763,894.5164433142577,2107.853213979606,0.0,-0.0,33.685,46.875,246664.43189462798,736.3117369988895,2038.6501075251597,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
44,335,37.300228490191806,44.06308129726435,-2.9530901015889897,542.83,54238.53134328358,0.634986618193539,156803.01813509758,468.06871085103757,1468.6488227326693,0.0,0.7159,0.7159,41.71140485074627,21.93097014925373,154740.95023489877,461.9132842832799,816.1244803405141,0.0,0.748,0.748,22.50830223880597,21.651119402985074,192392.4240907256,574.3057435544048,1014.02171777529,0.0,0.7436,0.7436,34.20262126865672,25.96082089552239,225124.48023187084,672.0133738264801,1660.54353314185,0.0,0.6984,0.6984,37.912923507462686,26.259328358208954,174516.3004576166,520.9441804704973,1385.286657420549,0.0,0.6806,0.6806,31.723608208955227,25.345149253731343,177227.893337994,529.0384875761015,1294.3690859904511,0.0,0.7115,0.7115,44.37036940298508,26.05410447761194,186865.36572218352,557.8070618572642,1388.9152083055762,0.0,0.7117,0.7117,29.72521268656717,29.300373134328357,289862.6336504609,865.2615929864505,2103.8785422688384,0.0,-0.0,33.685,46.875,237796.95602060144,709.8416597629894,2029.1175535589132,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
45,335,37.69570772255949,43.86510915529913,-5.69,542.3576200798664,53887.54029850746,0.6313915020094338,158939.6871619562,474.44682734912294,1468.8230720852077,0.0,0.7072,0.7072,44.83595335820896,21.53917910447761,155767.53140330495,464.9777056815073,807.0699505806664,0.0,0.7436,0.7436,22.446641791044776,21.707089552238806,195828.5693699306,584.5628936415839,1021.587546894723,0.0,0.7363,0.7363,33.42928917910448,25.53171641791045,230929.97966061285,689.343222867501,1656.6885417242902,0.0,0.6988,0.6988,38.03008582089552,25.811567164179106,178941.34584373957,534.1532711753421,1387.1657348188805,0.0,0.675,0.675,29.922250000000002,25.363805970149254,176506.67827691342,526.8856067967565,1287.2595233213635,0.0,0.6995,0.6995,45.30447574626866,26.277985074626866,190264.65787090658,567.9542025997212,1379.1003231015804,0.0,0.7007,0.7007,28.474001865671646,29.654850746268657,302118.8893299172,901.8474308355737,2093.641751371176,0.0,-0.0,33.685,46.875,241710.78061607387,721.5247182569369,2026.545690007071,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
46,335,38.21763466143486,44.17964297278462,-5.69,542.83,53436.841791044775,0.62750101548519,157165.41675361243,469.1504977719774,1473.72473453457,0.0,0.7068,0.7068,44.67946828358208,21.277985074626866,161271.39901544026,481.40716124012016,812.4962402218089,0.0,0.745,0.745,23.025117537313434,21.744402985074625,196316.1332159933,586.0183081074426,1019.0455360946995,0.0,0.7375,0.7375,33.698768656716425,25.830223880597014,235514.0459879399,703.0270029490744,1665.7709241117695,0.0,0.7035,0.7035,40.46623134328358,26.296641791044777,182076.26612500884,543.5112421642056,1392.5991387601225,0.0,0.6782,0.6782,33.38046455223881,24.916044776119403,179650.96970962142,536.2715513720043,1295.162550822577,0.0,0.7041,0.7041,42.347587686567174,26.277985074626866,190814.8211714665,569.5964811088552,1403.778538861992,0.0,0.6989,0.6989,30.220376865671646,29.188432835820894,303605.1516855108,906.2840348821219,2114.5516507724706,0.0,-0.0,33.685,46.875,241293.3219290674,720.2785729225892,2045.5506287867636,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
47,335,38.57497105360479,43.76253298810561,0.15412376166895525,542.83,52846.18208955224,0.6257288208795971,161227.41087833728,481.275853368171,1470.4411270803387,0.0,0.7064,0.7064,45.46154850746269,21.44589552238806,159229.09005830943,475.31071659196846,815.0530552504316,0.0,0.7458,0.7458,23.203492537313426,21.83768656716418,199129.66022118984,594.4168961826563,1021.4144057230588,0.0,0.7355,0.7355,34.69250746268657,25.699626865671643,236338.37730653293,705.4876934523371,1662.667827882585,0.0,0.6999,0.6999,40.59627798507463,26.333955223880597,180242.17434768027,538.036341336359,1384.9740884823116,0.0,0.676,0.676,33.27304291044776,24.67350746268657,179832.51666230257,536.8134825740375,1289.353314644112,0.0,0.7035,0.7035,42.61013992537313,26.14738805970149,194606.03016235546,580.9135228727029,1383.910497737103,0.0,0.702,0.702,29.374638059701493,29.263059701492537,302648.55805916525,903.4285315198963,2107.036479285672,0.0,-0.0,33.685,46.875,245059.37264890302,731.5205153698598,2037.3424495933314,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
48,335,38.53114726057045,43.87065539969989,-1.4571716314747722,541.2443337332438,52599.75820895522,0.6247962877200642,163348.6333162536,487.60786064553315,1468.2214867198234,0.0,0.7066,0.7066,41.235692164179106,21.707089552238806,161037.63273331974,480.7093514427455,814.1764911487312,0.0,0.7478,0.7478,23.360067164179103,21.949626865671643,207953.3161459926,620.756167599978,1016.5929222450696,0.0,0.7343,0.7343,35.11497947761194,25.68097014925373,239664.2928006107,715.4157994048081,1663.8365602459558,0.0,0.6995,0.6995,42.569412313432835,25.904850746268657,184003.52382103092,549.2642502120326,1384.5609121483878,0.0,0.671,0.671,35.17527611940299,24.449626865671643,184894.56096101447,551.9240625701925,1293.0359206777384,0.0,0.7032,0.7032,39.78693097014926,26.03544776119403,195876.33920691384,584.7054901698921,1392.5760709562196,0.0,0.6957,0.6957,29.907490671641796,29.132462686567163,312479.56133079296,932.7748099426656,2100.4995635098453,0.0,-0.0,33.685,46.875,244546.1048959523,729.9883728237382,2034.0555587132492,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
49,335,38.733596628941626,44.0278425829596,-2.9497600608563235,542.148545198255,50976.31641791045,0.6236974690613972,162034.9942048392,483.68654986519164,1471.413199150586,0.0,0.702,0.702,37.09400746268657,21.763059701492537,166762.3404133562,497.79803108464534,823.6504427421447,0.0,0.7434,0.7434,23.07798694029851,21.725746268656717,207630.448639067,619.792383997215,1028.628154113318,0.0,0.7314,0.7314,33.343240671641794,25.419776119402986,240703.9828580848,718.5193518151785,1669.1527865420758,0.0,0.6991,0.6991,40.799320895522385,26.203358208955223,185008.24124781776,552.2634067099037,1386.8607614871398,0.0,0.6686,0.6686,34.289833955223884,24.78544776119403,188305.75449718154,562.1067298423329,1294.1767308041658,0.0,0.7033,0.7033,40.30441044776119,26.166044776119403,198853.3115803647,593.5919748667603,1391.5986920892728,0.0,0.6942,0.6942,30.93366977611941,29.636194029850746,318028.5815517593,949.3390494082366,2105.573121115595,0.0,-0.0,33.685,46.875,248629.68482619227,742.1781636602755,2038.9390820569804,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
50,335,32.32948166222387,21.055374203701252,-5.69,141.6124185803835,49093.020895522386,0.6520738648188595,98161.38055294834,293.01904642671144,376.07405316945875,0.0,0.6987,0.6987,34.15454664179104,21.57649253731343,123166.07133926456,367.65991444556585,574.6091941674417,0.0,0.7422,0.7422,22.837195895522388,21.240671641791046,169861.31884887125,507.0487129817052,813.7872444948622,0.0,0.7329,0.7329,33.21150186567164,25.363805970149254,194086.9107034927,579.3639125477395,945.6810283278983,0.0,0.7043,0.7043,39.70549813432835,26.613805970149254,136181.25344592828,406.5112043162038,519.4920142124189,0.0,0.6663,0.6663,32.49200373134329,25.53171641791045,134171.54959140596,400.5120883325551,636.3186215778281,0.0,0.6988,0.6988,39.52059328358209,25.792910447761194,141907.4883753442,423.6044429114752,605.6110474295248,0.0,0.6902,0.6902,33.478082089552245,29.43097014925373,210098.0127652884,627.1582470605624,1029.8666294352859,0.0,-0.0,33.685,46.875,152611.9158496347,455.5579577601036,809.794592487892,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
51,335,29.320547044045174,15.802798791649778,-5.508261085857447,104.80538771631683,47516.26567164179,0.6745975807838824,86310.3271310372,257.6427675553349,336.6388704294409,0.0,0.6903,0.6903,34.81374067164178,22.17350746268657,100820.47139121193,300.9566310185431,445.4611029091756,0.0,0.7395,0.7395,22.624848880597014,21.669776119402986,126691.05070191981,378.1822409012532,576.3903403978585,0.0,0.7252,0.7252,34.664798507462685,24.505597014925375,144044.51595453016,429.9836297150154,661.6003840210109,0.0,0.6936,0.6936,39.922253731343275,25.774253731343283,111144.38448838942,331.7742820548938,401.8098885448229,0.0,0.6534,0.6534,32.17727798507462,25.774253731343283,112746.58413651436,336.55696757168465,501.58520067726664,0.0,0.6922,0.6922,37.684899253731345,26.557835820895523,117178.3210224703,349.78603290289647,508.08039593519624,0.0,0.6884,0.6884,33.59707462686568,30.19589552238806,164215.00256535213,490.1940375085138,771.9406939482985,0.0,-0.0,33.685,46.875,112814.98088602463,336.76113697320784,604.4498708967391,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
52,335,28.9970731486706,14.572884223100075,-5.69,128.32240322620785,46355.020895522386,0.6796788366457409,90213.41029793078,269.29376208337544,332.1614333722052,0.0,0.6923,0.6923,35.5841156716418,22.73320895522388,98199.4679208549,293.13274006225345,393.7127322369753,0.0,0.7286,0.7286,22.276820895522388,21.42723880597015,110457.7635847285,329.7246674171,533.2083809659377,0.0,0.7147,0.7147,34.6754421641791,24.132462686567163,115876.00152400155,345.89851201194494,490.686110881396,0.0,0.6889,0.6889,40.270171641791045,24.151119402985074,104957.97567967865,313.30739008859297,355.4549071585581,0.0,0.6464,0.6464,31.831466417910445,25.494402985074625,103159.32906310476,307.9382957107605,431.7129819031377,0.0,0.6858,0.6858,40.64144962686567,26.595149253731343,117722.11262051735,351.4092914045294,473.99328316082705,0.0,0.6855,0.6855,33.41782276119404,30.23320895522388,149007.55609966526,444.7986749243739,717.7015909210936,0.0,-0.0,33.685,46.875,100765.49708073487,300.7925285992086,514.8939958577997,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
53,335,28.196880949538347,15.066981999138296,-4.925084176939565,127.81362727144003,45918.13731343284,0.6841765674268887,91116.72169815518,271.9902140243438,351.43223389459155,0.0,0.6874,0.6874,34.905893656716415,23.404850746268657,97139.80067781097,289.9695542621223,397.4311508874611,0.0,0.7246,0.7246,21.864623134328358,21.89365671641791,106127.7969420595,316.799393856894,525.1407059900542,0.0,0.7126,0.7126,35.133376865671636,24.113805970149254,108961.91548503378,325.2594492090561,478.194609055869,0.0,0.6805,0.6805,38.078384328358204,23.796641791044777,100780.01147045598,300.8358551356895,362.4674207952801,0.0,0.6423,0.6423,34.28853731343283,25.68097014925373,102007.46843196171,304.4999057670499,428.84698869718835,0.0,0.6835,0.6835,42.08409888059701,26.203358208955223,114282.93800288512,341.143098516075,475.5435164643383,0.0,0.6832,0.6832,34.13838432835821,30.60634328358209,139581.89340085804,416.66236836077024,715.3281630515103,0.0,-0.0,33.685,46.875,100335.07125660757,299.5076753928584,514.0304254842436,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
54,335,29.388039071461982,17.65285951384221,-5.2366251596120295,127.04055456663494,45785.35223880597,0.6738761896354513,96176.18449771375,287.09308805287685,402.22680778508953,0.0,0.6886,0.6886,34.2054552238806,23.51679104477612,106210.17389827268,317.04529521872445,469.1243482085767,0.0,0.7225,0.7225,21.47588619402985,21.91231343283582,117576.13009936796,350.97352268468046,591.3906594927095,0.0,0.7068,0.7068,33.687710820895525,23.759328358208954,111368.66668714627,332.4437811556605,497.93727236636823,0.0,0.6766,0.6766,35.678820895522385,23.61007462686567,106986.03323569975,319.3612932408948,405.7127183959283,0.0,0.6444,0.6444,32.16680970149253,25.904850746268657,109127.98456989265,325.75517782057506,479.0054729625689,0.0,0.6803,0.6803,43.81334514925373,26.03544776119403,127709.5421368291,381.2225138412809,547.4487137244441,0.0,0.6807,0.6807,32.5354552238806,31.259328358208954,168035.13054532843,501.5974046129207,840.1726318234195,0.0,-0.0,33.685,46.875,110713.93747400763,330.48936559405263,649.0246361936266,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
55,335,29.040450934672585,17.487750083482847,-5.69,131.17348360909142,45776.931343283584,0.6771061058961665,94528.08713118441,282.173394421446,407.2709694419004,0.0,0.6963,0.6963,34.03348320895523,23.367537313432837,106286.04331979743,317.27177110387294,470.48146959682043,0.0,0.7293,0.7293,21.802486940298504,21.986940298507463,113047.42169683384,337.45499013980253,572.8983911850592,0.0,0.7145,0.7145,35.678660447761196,23.684701492537314,105871.28819753556,316.0336961120464,486.4404189525665,0.0,0.6842,0.6842,35.49614925373134,23.871268656716417,105973.19166867499,316.3378855781343,403.3033364013475,0.0,0.6486,0.6486,31.611029850746267,25.96082089552239,107169.00368958004,319.90747370023894,472.0219945852634,0.0,0.6863,0.6863,44.12351305970149,25.792910447761194,125208.18019844437,373.75576178640114,550.2841609078579,0.0,0.6901,0.6901,29.883089552238808,30.92350746268657,157131.16783774042,469.0482622022102,832.7112629237529,0.0,-0.0,33.685,46.875,109777.97039138313,327.69543400412874,639.8924334854617,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
56,335,29.210732031501667,17.738459426498565,-3.481582798984981,129.33060744814438,45839.33432835821,0.6749362906902049,97305.62895154352,290.46456403445825,410.59985838238447,0.0,0.6979,0.6979,35.02744029850746,23.46082089552239,106208.02901598797,317.0388925850387,488.2480080253488,0.0,0.7315,0.7315,21.56278358208955,22.24813432835821,115267.74529789206,344.0828217847524,584.6354707415594,0.0,0.7143,0.7143,36.51039179104477,23.759328358208954,111488.1383552821,332.8004130008421,501.5771009594242,0.0,0.6876,0.6876,35.81667537313433,24.151119402985074,109209.08230132026,325.997260600956,410.8861697272348,0.0,0.6545,0.6545,30.65165858208955,25.58768656716418,110958.93032284826,331.2206875308903,491.77427442191396,0.0,0.6833,0.6833,44.00349813432835,26.03544776119403,131999.85115130869,394.029406421817,561.3688959823121,0.0,0.6935,0.6935,31.10190298507463,30.811567164179106,169976.19409775303,507.3916241723971,844.6044359991612,0.0,-0.0,33.685,46.875,112374.09101121486,335.4450477946712,653.6922576964299,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
57,335,30.10190364816556,17.91397160692569,-3.6579869735874246,127.9045173457317,46020.346268656715,0.6680950678179081,102517.47081498484,306.0223009402533,417.77008136456124,0.0,0.7009,0.7009,34.987011194029854,23.10634328358209,113041.28419677984,337.43666924411895,493.3787680845577,0.0,0.7373,0.7373,21.698300373134327,22.34141791044776,120981.0361340612,361.13742129570505,595.3415989263289,0.0,0.72,0.72,38.358710820895524,23.59141791044776,118473.20656871737,353.6513628916937,510.1282090244229,0.0,0.6937,0.6937,35.89291791044776,24.505597014925375,115204.88413654079,343.8951765269874,409.7191906953652,0.0,0.659,0.659,31.442018656716417,25.32649253731343,113943.11157445033,340.12869126701594,488.97968348022334,0.0,0.6892,0.6892,44.30789552238806,25.64365671641791,137911.07622881388,411.6748544143698,559.4266464011027,0.0,0.6958,0.6958,32.00378731343283,30.60634328358209,177358.94008113982,529.4296718839995,860.2964664719103,0.0,-0.0,33.685,46.875,114097.75672243409,340.5903185744301,653.6960931416445,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
58,335,30.669392713841646,18.16567003170032,-5.69,123.18842200721026,46284.08656716418,0.6629846447856392,105621.53855976899,315.28817480528056,426.00104468389793,0.0,0.7068,0.7068,32.675641791044775,23.404850746268657,120113.48709380568,358.5477226680767,505.66009796972475,0.0,0.7387,0.7387,21.657902985074625,22.509328358208954,130065.22384771374,388.2543995454142,626.6675364711108,0.0,0.7265,0.7265,38.306238805970146,24.00186567164179,126003.41129605718,376.12958595837966,557.3201525936533,0.0,0.7003,0.7003,33.34897574626866,24.82276119402985,115992.72960656622,346.2469540494514,405.87000557431963,0.0,0.6585,0.6585,32.362125,25.17723880597015,115450.78855471662,344.6292195663183,499.3906101895669,0.0,0.6943,0.6943,46.096095149253735,25.046641791044777,139501.6387447908,416.42280222325616,552.4990743034539,0.0,0.7038,0.7038,33.53001492537314,29.76679104477612,186245.9755179899,555.9581358745967,872.2693568008556,0.0,-0.0,33.685,46.875,126946.42275723637,378.9445455439892,668.9071732621726,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
59,335,30.15302701386645,18.953787789821213,-5.411519825404589,121.51676073885855,46437.04179104478,0.666367560991755,104037.69422022838,310.5602812544131,420.47745810808175,0.0,0.7091,0.7091,30.646595149253738,23.92723880597015,115980.90370546424,346.21165285213203,525.0338013167276,0.0,0.7359,0.7359,21.725677238805968,22.229477611940297,131906.90526368728,393.7519560110068,670.3465775929401,0.0,0.7285,0.7285,39.2521026119403,24.449626865671643,126396.0176254389,377.30154515056387,585.5338266039453,0.0,0.7044,0.7044,31.668173507462686,25.307835820895523,107960.82564756251,322.27112133600747,404.84916749177216,0.0,0.6605,0.6605,32.688128731343284,24.878731343283583,113586.11564574031,339.0630317783293,512.6591773389883,0.0,0.6945,0.6945,47.4247854477612,25.15858208955224,131793.7965496503,393.41431805865756,561.6996436002403,0.0,0.7073,0.7073,32.822128731343284,29.169776119402986,188626.6686758804,563.0646826145684,896.4626471341256,0.0,-0.0,33.685,46.875,106583.05646594176,318.1583775102739,660.5074951172134,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
60,335,31.308290887890994,19.317760759111206,-5.69,132.1329790329971,46375.528358208954,0.6582410781353487,114342.58566483668,341.3211512383184,440.142758651614,0.0,0.6991,0.6991,31.34904104477612,24.03917910447761,124811.65636487956,372.5721085518793,554.4003855961606,0.0,0.7302,0.7302,21.298199626865674,21.986940298507463,141868.44011203173,423.487880931438,699.5187464872497,0.0,0.7258,0.7258,38.287822761194036,24.03917910447761,130293.23151387216,388.9350194443945,616.8705668979513,0.0,0.6972,0.6972,29.304858208955224,25.10261194029851,117988.20479305857,352.20359639718976,430.2098217288686,0.0,0.6578,0.6578,28.430261194029853,25.25186567164179,129524.4809724626,386.6402417088436,549.9832480743314,0.0,0.6879,0.6879,48.79527798507463,25.56902985074627,146604.33754242156,437.624888186333,592.542170051508,0.0,0.7031,0.7031,31.157897388059705,29.89738805970149,192946.87584171703,575.9608234081105,936.4732367049794,0.0,-0.0,33.685,46.875,130934.1408471033,390.8481816331442,691.043399881414,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
61,335,31.888219227206424,21.635922187604738,-4.411370949436673,162.75687543068744,46326.30447761194,0.6543069236524204,114580.10498655256,342.03016413896285,459.6259678053346,0.0,0.6967,0.6967,31.32762313432836,23.348880597014926,134681.28792849707,402.03369530894645,648.0825259161735,0.0,0.7328,0.7328,21.777128731343286,21.93097014925373,153399.39960893773,457.9086555490679,810.0943444666163,0.0,0.7328,0.7328,38.89582276119404,24.132462686567163,144469.60026666662,431.2525381094526,775.1046535140646,0.0,0.6993,0.6993,34.252865671641786,25.121268656716417,123686.22975892844,369.2126261460551,477.30532504546073,0.0,0.6563,0.6563,28.60650932835821,24.953358208955223,135677.35515553533,405.0070303150308,638.1640292935178,0.0,0.6922,0.6922,48.505522388059696,25.457089552238806,152841.45582145697,456.2431517058417,636.1606943146129,0.0,0.7051,0.7051,30.416186567164182,29.505597014925375,211578.5389142,631.5777281020896,1033.5691047987461,0.0,-0.0,33.685,46.875,131065.78149663785,391.24113879593386,721.3189004760803,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
62,335,32.29997482120678,21.774559956069766,-2.5976159162509886,156.39230041642105,46353.45970149254,0.651265547363776,118739.56185117872,354.44645328710067,467.55153309473206,0.0,0.6935,0.6935,32.22353731343283,23.64738805970149,135474.31543676188,404.40094160227426,664.5227008285319,0.0,0.724,0.724,21.553324626865667,21.949626865671643,152844.01026569871,456.25077691253347,822.3522021616426,0.0,0.7247,0.7247,40.2967723880597,24.43097014925373,151728.14923786928,452.91984847125156,782.1114437068409,0.0,0.6901,0.6901,31.44921082089552,25.755597014925375,125744.32774238582,375.35620221607707,495.4602012197605,0.0,0.6513,0.6513,26.7839197761194,25.270522388059703,136426.40767020884,407.2430079707726,647.2518088688436,0.0,0.682,0.682,49.86730410447761,25.550373134328357,156266.3370687134,466.46667781705486,641.4260821524842,0.0,0.7042,0.7042,30.73230037313433,29.375,220945.02414385878,659.537385504056,1046.2332926339093,0.0,-0.0,33.685,46.875,137783.52031907765,411.2940905047094,731.5245482537592,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
63,335,31.518309857734064,21.922697506592847,-2.1193326001598676,161.67441538413007,46496.12835820895,0.6562466484876857,113856.63382957275,339.8705487449933,465.62581332405335,0.0,0.6966,0.6966,34.147735074626866,23.64738805970149,133766.4556188372,399.3028525935439,648.1412792134929,0.0,0.7311,0.7311,21.69394962686567,22.30410447761194,152181.54076687893,454.2732560205341,815.3961106537325,0.0,0.7262,0.7262,39.74637686567164,24.580223880597014,148231.74072533648,442.4828081353328,787.2044600929974,0.0,0.693,0.693,33.94777611940298,25.53171641791045,119676.61238657392,357.24361906439975,491.9307836462083,0.0,0.6517,0.6517,26.86548880597015,24.878731343283583,134859.66428037657,402.56616203097485,642.5998777501665,0.0,0.6814,0.6814,51.05461753731343,25.121268656716417,148846.16664512132,444.3169153585711,635.5444348713161,0.0,0.7085,0.7085,30.801882462686567,28.759328358208954,214849.66053633258,641.3422702577092,1036.41191463609,0.0,-0.0,33.685,46.875,129878.13100271384,387.6959134409368,717.9018550673322,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
