episode,delta_q,profit,profit_variance,risk_adjusted_variance,steps
382,26353.692098526182,107329.26867686262,217546.90086775768,2.026911238188981,335
383,24286.229582139298,101049.76833729127,200100.14542935468,1.9802137968434135,335
384,22636.066347867494,95923.35543490591,187764.6581442239,1.9574446420571934,335
385,18877.243517451552,99435.24387252826,188168.8075338247,1.8923753812584818,335
386,13008.88393154203,104796.66639447027,175500.27511920402,1.6746742158627268,335
387,20646.958800149125,101964.93702089693,197836.22232581783,1.9402377729635965,335
388,17370.4456668732,103726.31924043511,155183.6384303937,1.496087391963334,335
389,17731.62134415004,99543.30135454373,168752.6729231201,1.695268999789912,335
390,9414.132649334857,102341.73200391838,152145.09506907468,1.4866378757712895,335
391,19121.855956017444,108311.04914880745,210724.99984746566,1.9455540455335565,335
392,19384.369891081515,104332.06597901107,187775.62185610403,1.79978820599471,335
393,14898.958701997686,103551.90054573814,164017.50514735281,1.5839159328117942,335
394,15114.711604533533,110614.86936938297,198999.95618129824,1.7990344093500448,335
395,8473.826827534447,119687.3316659818,188930.61565337845,1.5785347791078008,335
396,17164.9768076635,126350.37400722009,200402.53194541272,1.5860857834417268,335
397,9530.169538095779,121312.34534378091,182469.79740238408,1.5041321382854904,335
398,14567.679860015916,124404.7750145255,187639.18673813366,1.5082956961757283,335
399,8029.82937262644,137847.9019057775,202360.93367912347,1.4680015501246262,335
400,7005.286610693856,142889.42543627456,216450.92617318852,1.5148141684543728,335
401,17188.41673820611,143192.6543292313,208463.7417532753,1.4558270654998606,335
402,8795.592641254381,149071.13220179908,196812.31456100647,1.3202577296761016,335
403,15497.198497685458,146197.7529694772,195369.64325705366,1.3363382082748498,335
404,15504.47763798298,154570.5876118488,203107.7281799719,1.3140127841785423,335
405,11101.73569266134,145728.075636974,192901.27691474414,1.3237070212556086,335
406,6673.988990348253,143394.04652167513,197367.62488599936,1.3764004132218413,335
407,16421.91968656932,136282.99440263343,185270.33648714802,1.3594530799622229,335
408,14497.226444079086,135656.84210399972,183568.87335858084,1.3531855121456857,335
409,9534.603443245049,132950.94785229224,181926.07013046276,1.3683698617370363,335
410,16409.671327258508,140853.07616047162,207576.12788224177,1.4737067413830487,335
411,10508.534240282503,144250.746396537,223249.96759942066,1.5476520792877138,335
412,7530.310282495565,141317.390905142,228386.91533542867,1.616127455174396,335
413,13815.488657137012,136699.4167524771,203346.67914922154,1.4875460625951928,335
414,10820.84524061957,137858.77595544478,206089.05122189535,1.4949287761592143,335
415,11718.970303983268,140936.47310145374,203239.42882995997,1.442064104184321,335
416,14936.354855875337,137578.51894211443,216227.51106391754,1.571666221780441,335
417,16213.436374868152,151113.16777371225,220101.06214517643,1.4565313227683576,335
418,10632.482527257142,148343.98023402697,245215.0092214235,1.6530162453141448,335
419,13269.021261749323,146056.8158994147,243329.61603049983,1.6659928845638914,335
420,10338.119744100275,151630.3093642408,263100.0705883653,1.735141685666146,335
421,14437.180477763244,146806.4882240251,254158.27948876753,1.7312469126085726,335
422,8304.61759210861,154907.85248853854,262199.0319663304,1.6926129163511145,335
423,13503.306652668218,152588.57366585347,399280.50120084186,2.61671297927708,335
424,16526.901568472927,173082.79981707776,505914.9047035472,2.922964646043357,335
425,11604.428646849576,176663.620029033,538691.3759138267,3.049249052098374,335
426,13559.097356911578,171105.33904642868,549765.3569151156,3.2130228079318264,335
427,10168.186231568046,181970.3808172283,622735.9538803485,3.422183055745718,335
428,10892.517173940538,182184.9431252163,570090.479857405,3.1291854863414734,335
429,11680.675973432684,184588.26120162007,609970.3191995961,3.3044913865530767,335
430,10644.977108648,191107.0560495993,615624.6363436767,3.221360053727515,335
431,10432.378245848831,177240.14071345082,617363.7950202283,3.483205285975839,335
432,12133.515063710856,178823.42687140158,576911.1890942205,3.2261499468359145,335
433,9131.672696189587,173917.04250482016,612489.3796829778,3.52173295303114,335
434,10432.448902595097,163824.41534806273,587083.1869932963,3.583612282369136,335
435,11401.781540024513,170257.0193964284,570540.5983757902,3.3510547782309246,335
436,7599.760403906771,154927.74301330346,589795.9576746436,3.8069098936267367,335
437,6346.765289802183,146959.15688687612,441808.2351668348,3.0063334910589665,335
438,11656.746927241811,143032.562313995,356685.5956272001,2.493737019435855,335
439,11453.340314120776,122357.07595688758,280629.74890413525,2.293531017388745,335
440,10003.939063344442,116755.6115450631,277632.0268093562,2.3778902198818708,335
441,6517.996801741391,105945.94409661255,247016.09778628545,2.331529535109028,335
442,12122.203952459722,97707.91618361036,229965.8904234484,2.353605515353316,335
443,10616.16509024961,114749.50122703398,292337.8840129929,2.5476179058466806,335
444,8257.514612040268,126708.29468134153,470409.820986235,3.7125416466951173,335
445,10339.087271049957,142005.7084126728,516260.2369836476,3.6354893247202686,335
446,8132.741771244207,149439.1576895749,625301.5196575832,4.184321762281743,335
447,13097.261595257263,154096.35471332373,685798.2896767028,4.450451089206471,335
448,9112.786962710205,168723.23937868874,743305.4665545835,4.40547176128024,335
449,6933.748155905893,178656.58201090878,740940.7037361194,4.147290267149721,335
450,5434.66018952482,195924.92346446012,743210.181448403,3.793341695923541,335
451,11148.526326564497,192625.0410679137,746876.7912863521,3.877360841278094,335
452,10656.82839092737,174995.72152665976,738173.055500368,4.218234874890176,335
453,7598.212373266758,182108.5430554931,711532.2821044856,3.9071878241737648,335
454,4530.596597864058,185601.24904041702,688082.8886518624,3.707318200762682,335
455,10860.990530696568,205598.2664912312,765858.5452499343,3.7250243317715963,335
456,12519.606527900438,241068.40302528528,1161087.2083642005,4.8164222013051115,335
457,6422.194359652562,227230.93344298983,1124119.5772670307,4.947035864503072,335
458,4260.313651315642,209389.0716961162,955912.7633504798,4.565246675040131,335
459,3506.8009790734964,209020.77761187498,968343.9183077407,4.632763926014025,335
460,28713.2020234958,198833.57272055437,860638.9110579828,4.328438599589531,335
461,20123.880153359347,190041.26005671092,791498.6472586815,4.164877916629504,335
462,13717.842983353223,187062.86571177922,775634.709359362,4.146385261489551,335
463,12685.434544767118,189945.78326463694,859705.975792139,4.526059810416171,335
464,11785.713465462339,175561.9159161855,859763.3040607057,4.897208483821251,335
465,9021.533504607864,172956.67216630856,837782.3709482194,4.843885815186079,335
466,6785.450921294047,186454.67489383626,874806.8660308425,4.691793684062327,335
467,13042.202972505782,183570.6540780184,937262.7708509918,5.105733133426652,335
468,9585.896147856758,171354.95734988857,938834.4749902654,5.478887156285829,335
469,9373.970533608195,155767.88886927156,797213.1392872133,5.117955600953317,335
470,7737.678379075631,127336.67018928997,405349.65161662095,3.1832908070709256,335
471,9565.690564729568,130227.21568727712,489492.7898360898,3.758759543869097,335
472,7806.2037675574575,130273.74115075529,475561.80634218134,3.6504809191885843,335
473,10883.707832347587,121340.56843539304,440914.4212289001,3.6336933880742914,335
474,8641.311655629965,117144.13918189639,437843.80799416377,3.7376501381282194,335
475,6407.83825339657,116525.96731448965,427989.9160340827,3.6729145090806443,335
476,5314.667853887009,116212.39023307478,483869.6183372307,4.163666347166111,335
477,10261.34238032506,98165.75578176341,335067.62903202174,3.413284259501767,335
478,9684.351937805563,120816.79105393459,373047.4158352305,3.0877116713740986,335
479,6588.925913154111,128962.41064103329,379883.7430109975,2.94569356390502,335
480,4840.851029994545,131647.76745858576,383718.6374414171,2.91473714176049,335
481,3596.2311177737893,136323.61974251675,366786.91112524376,2.690560240536387,335
482,3160.7490803238966,148407.6115685121,396018.42540393374,2.668450905033842,335
483,17378.55508961068,173369.88373670302,616735.5598678716,3.5573396403984026,335
484,14845.582806857708,192995.45457666094,753208.6061561377,3.9027271798098844,335
485,9670.71192166257,188262.6824125689,667647.7583158067,3.5463627191535085,335
486,5042.595223416185,198483.1579017452,729499.0476945527,3.6753700183248728,335
487,10092.10103694302,198140.62603771634,768408.3245933396,3.878095774498225,335
488,8189.7891944414705,204465.21974218532,751457.4175843071,3.675233462844192,335
489,7274.010814497166,224006.71747973538,846455.0278066155,3.7787037698240082,335
490,10040.917077841108,257432.19828013773,972646.5972176251,3.778263184309032,335
491,6997.012794357702,282568.42683149484,1031597.41162739,3.650787963803649,335
492,5378.925959471723,298851.40368944826,1218760.5223103834,4.078148896957562,335
493,9827.23195612341,296425.3140067681,1178698.324234047,3.976375392174147,335
494,8831.452896496648,301178.5378350334,1187034.9143753382,3.9412998114277378,335
495,6967.57938689801,311360.55201108905,1191189.170689731,3.825754942287193,335
496,3654.3088441418076,320557.38732940215,1204827.296290046,3.758538545399167,335
497,8669.390513599641,293005.32739303546,934974.2239497671,3.1909802878620246,335
498,4607.815609732607,287001.5198106131,929085.8460727243,3.2372157704453204,335
499,7972.083389840243,301872.23776270996,932022.4087916829,3.0874730836436792,335
500,4529.647199366055,302489.9651995108,949846.0018487393,3.140090948875695,335
