datetime,Total_MW,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,WSL,Wind
2025-08-26 20:00:00,71804.605742,0.1419,13.7985,12.6676,41.6607,0.3321,6.9045,6.5511,0.2278,0.0,17.7158
2025-08-26 21:00:00,69343.850445,0.17,14.1983,13.1991,43.6684,0.1014,7.1513,3.2354,0.0001,0.0,18.276
2025-08-26 22:00:00,66057.93563499999,0.1411,14.9605,12.1974,44.9113,0.0177,7.5153,0.6924,0.0002,0.0,19.5641
2025-08-26 23:00:00,62246.310235,0.1044,15.7525,9.2631,46.1122,0.0142,7.9701,0.4666,0.0,0.0,20.3169
2025-08-27 00:00:00,59610.425466,0.1081,15.7822,7.122,45.7362,0.0014,8.325,0.2755,0.0,0.0,22.6496
2025-08-27 01:00:00,56393.403009999995,0.1144,16.9998,7.0479,47.9907,0.0005,8.7985,0.2877,0.0,0.0,18.7606
2025-08-27 02:00:00,54199.302427,0.1189,17.6646,7.3082,49.518,0.0,9.1588,0.2846,0.0,0.0,15.9468
2025-08-27 03:00:00,53053.790606,0.1216,18.1952,7.6477,50.7519,0.0,9.3629,0.157,0.0,0.0,13.7637
2025-08-27 04:00:00,52514.711031,0.1228,18.475,8.1036,52.4451,0.0,9.4601,0.4234,0.0,0.0,10.9698
2025-08-27 05:00:00,52938.171246000005,0.1219,18.3615,8.3528,53.0798,0.0,9.3879,0.9321,0.0,0.0,9.764
2025-08-27 06:00:00,54856.809569,0.1187,17.7727,8.8131,52.2653,0.0,9.0594,3.517,0.0005,0.0,8.4533
2025-08-27 07:00:00,55593.262480000005,0.1717,17.5778,9.4073,52.3902,0.0,8.9345,3.8015,0.7653,0.0,6.9517
2025-08-27 08:00:00,59042.698463999994,0.182,16.3341,8.6304,48.1511,0.0,8.412,0.6205,12.6213,0.0,5.0487
2025-08-27 09:00:00,64180.77683399999,0.1131,13.4825,6.5649,41.8385,0.0,7.7389,0.1491,26.2706,0.0,3.8423
2025-08-27 10:00:00,67856.268134,0.0955,11.7455,5.5863,38.8291,0.0,7.3198,0.068,31.9458,0.0,4.4101
2025-08-27 11:00:00,69570.327559,0.093,11.3798,5.5006,37.5323,0.0,7.1419,0.3463,33.8985,0.0,4.1075
2025-08-27 12:00:00,71575.266821,0.0898,12.3521,5.9509,37.1685,0.0,6.945,0.4031,32.1201,0.0,4.9705
2025-08-27 13:00:00,73951.551481,0.0868,13.0001,6.5417,36.0818,0.0011,6.7169,0.3221,30.9947,0.0,6.2546
2025-08-27 14:00:00,76210.855473,0.0842,12.7999,6.8715,36.0373,0.0015,6.5119,0.683,29.1007,0.0,7.91
2025-08-27 15:00:00,78214.57041300001,0.0955,12.4155,8.8882,35.8185,0.0423,6.3467,0.7909,27.8529,0.0,7.7495
2025-08-27 16:00:00,79511.80877,0.1387,11.1229,10.5178,36.0751,0.0553,6.2438,0.8646,25.2106,0.0,9.7712
2025-08-27 17:00:00,80551.562253,0.1359,10.7955,10.8805,35.5511,0.0545,6.1612,0.3902,23.6247,0.0,12.4063
2025-08-27 18:00:00,78972.584811,0.1045,10.8569,12.0316,36.2277,0.2624,6.2831,0.958,18.0395,0.0,15.2364
2025-08-27 19:00:00,76227.88573499999,0.1369,11.4343,13.3084,37.8686,0.3572,6.5082,5.8252,5.9601,0.0,18.6011
2025-08-27 20:00:00,74301.23874500001,0.1602,12.0848,13.7823,38.9104,0.345,6.6793,7.1576,0.1712,0.0,20.7091
2025-08-27 21:00:00,72185.74238400001,0.1609,12.5446,14.033,40.4035,0.1556,6.8761,3.3902,0.0002,0.0,22.4358
2025-08-27 22:00:00,68775.99986099999,0.1227,13.1274,12.4252,41.2451,0.0525,7.2184,0.7228,0.0,0.0,25.086
2025-08-27 23:00:00,65109.516803000006,0.0991,13.6204,8.8824,41.6915,0.0133,7.6251,0.1118,0.0,0.0,27.9563
2025-08-28 00:00:00,61800.486414,0.104,13.3216,7.8039,42.1728,0.0033,8.0357,0.0498,0.0,0.0,28.5087
2025-08-28 01:00:00,58771.43980100001,0.1093,11.6702,6.0813,41.7732,0.0,8.45,0.0616,0.0,0.0,31.8543
2025-08-28 02:00:00,56973.551098,0.1128,10.6784,5.5951,40.7823,0.0,8.7186,0.1279,0.0,0.0,33.985
2025-08-28 03:00:00,55910.298475,0.1151,10.4899,5.1836,40.094,0.0,8.886,0.0648,0.0,0.0,35.1665
2025-08-28 04:00:00,55437.081959999996,0.1161,10.338,5.0607,40.1611,0.0,8.9641,0.1009,0.0,0.0,35.2592
2025-08-28 05:00:00,55762.804342999996,0.1154,10.1636,5.2251,41.6452,0.0,8.9115,0.1104,0.0,0.0,33.8287
2025-08-28 06:00:00,57427.060856,0.1119,10.0864,5.6623,42.356,0.0019,8.655,0.2668,0.0,0.0,32.8598
2025-08-28 07:00:00,58238.149655,0.1104,10.1852,5.7625,42.1905,0.002,8.5339,0.2732,0.9857,0.0,31.9565
2025-08-28 08:00:00,61130.335918000004,0.1052,9.1527,4.4171,34.8489,0.0019,8.1322,0.0606,16.7033,0.0,26.5782
2025-08-28 09:00:00,67845.10944,0.0931,6.7061,3.4455,26.8568,0.0017,7.3274,0.0668,32.0358,0.0,23.4669
2025-08-28 10:00:00,70764.8516,0.0915,5.851,3.465,25.6899,0.0016,7.0253,0.0691,34.6384,0.0,23.1682
2025-08-28 11:00:00,72994.529324,0.0891,6.3906,3.7117,27.4066,0.0004,6.8108,0.1478,35.1519,0.0,20.2911
2025-08-28 12:00:00,75850.765971,0.0858,7.9787,4.402,29.012,0.0,6.5515,0.2219,36.5419,0.0,15.2061
2025-08-28 13:00:00,79554.963638,0.0805,9.3487,6.0416,32.6118,0.0,6.2463,0.6513,34.937,0.0,10.0828
2025-08-28 14:00:00,82265.198699,0.1027,10.616,9.6658,33.7541,0.0012,6.037,1.1725,31.0999,0.0,7.5506
2025-08-28 15:00:00,83392.132178,0.1394,10.3449,13.0369,34.1169,0.0,5.9548,0.6733,28.9111,0.0,6.8226
2025-08-28 16:00:00,83403.28480400001,0.143,10.1921,14.7063,33.9785,0.0,5.9509,0.4094,27.1495,0.0,7.4704
2025-08-28 17:00:00,82734.681521,0.1402,10.093,15.2601,34.1769,0.1227,5.9992,0.2009,24.8572,0.0,9.1498
2025-08-28 18:00:00,80882.59537600001,0.1092,10.4305,15.3127,34.4258,0.2828,6.1368,0.8477,19.9081,0.0,12.5465
2025-08-28 19:00:00,77585.494051,0.1216,11.0662,17.5501,36.9774,0.3525,6.3976,4.7199,6.9626,0.0,15.8521
2025-08-28 20:00:00,75558.098258,0.154,11.4631,18.3344,38.818,0.3406,6.5705,6.7464,0.1635,0.0,17.4095
2025-08-28 21:00:00,73459.962947,0.1199,11.9112,16.8937,40.117,0.2853,6.7576,3.4944,0.0002,0.0,20.4208
2025-08-28 22:00:00,70474.015687,0.0911,12.7219,15.0316,40.2758,0.1949,7.044,0.5749,0.0,0.0,24.0658
2025-08-28 23:00:00,65833.07819500001,0.0977,13.3831,12.1118,41.2598,0.0543,7.5414,0.1365,0.0,0.0,25.4153
2025-08-29 00:00:00,61054.782334,0.1053,14.2623,11.5581,43.5163,0.0014,8.1309,0.1168,0.0,0.0,22.3089
2025-08-29 01:00:00,59124.89744100001,0.1087,14.5432,10.3336,43.7811,0.0019,8.399,0.1823,0.0002,0.0,22.65
2025-08-29 02:00:00,57291.721078,0.1121,15.1119,10.3714,45.7719,0.002,8.6681,0.1941,0.0001,0.0,19.7686
2025-08-29 03:00:00,56203.849585,0.1142,15.4188,10.4279,47.2146,0.002,8.8363,0.0961,0.0,0.0,17.8901
2025-08-29 04:00:00,55410.19042800001,0.1161,15.7012,10.44,48.4584,0.0017,8.964,0.2863,0.0,0.0,16.0324
2025-08-29 05:00:00,55821.612897,0.1152,15.6226,10.5547,49.5454,0.0,8.8997,0.7928,0.0001,0.0,14.4695
2025-08-29 06:00:00,56528.85958,0.1138,15.5516,11.5074,48.9058,0.0,8.7884,0.9516,0.0,0.0,14.1814
2025-08-29 07:00:00,57022.364058,0.113,15.5048,12.1094,48.7697,0.0,8.7142,1.4541,0.6042,0.0,12.7307
2025-08-29 08:00:00,59479.416635,0.1083,14.8439,10.2198,45.4702,0.0004,8.3568,0.2275,10.5832,0.0,10.1899
2025-08-29 09:00:00,64833.48330199999,0.0992,13.2033,8.2022,39.5096,0.0,7.6678,0.1275,21.8092,0.0,9.3811
2025-08-29 10:00:00,67187.31259,0.0959,12.2112,8.048,38.2317,0.0,7.3971,0.0813,26.036,0.0,7.8987
2025-08-29 11:00:00,68943.802823,0.0935,12.0805,8.119,37.7175,0.0303,7.2086,0.2448,29.0032,0.0,5.5026
2025-08-29 12:00:00,71013.240336,0.0907,12.0151,9.5433,37.5734,0.0313,6.9967,0.4954,29.2397,0.0,4.0144
2025-08-29 13:00:00,73528.01001099999,0.0877,12.0101,11.5105,36.8553,0.0057,6.7541,0.5729,28.5281,0.0,3.6757
2025-08-29 14:00:00,75681.875601,0.0851,11.8359,13.527,35.6412,0.0,6.5565,0.5601,27.9591,0.0,3.835
2025-08-29 15:00:00,76788.53934599999,0.0839,11.4721,15.2215,35.2727,0.0,6.4562,0.5279,25.9282,0.0,5.0376
2025-08-29 16:00:00,76506.736018,0.0807,11.2065,15.4509,35.4557,0.0,6.4772,0.472,23.297,0.0,7.56
2025-08-29 17:00:00,75463.252538,0.0817,11.0451,15.8571,35.502,0.1356,6.5658,0.3679,19.9017,0.0,10.5431
2025-08-29 18:00:00,74057.843749,0.0845,11.6459,17.3276,37.7092,0.3059,6.6896,1.2569,13.2484,0.0,11.732
2025-08-29 19:00:00,71509.939451,0.0877,12.38,18.4057,39.8834,0.3845,6.9288,4.5887,4.5979,0.0,12.7434
2025-08-29 20:00:00,69824.045032,0.0926,12.965,18.8018,40.9644,0.3618,7.0987,4.6819,0.0724,0.0,14.9615
2025-08-29 21:00:00,68434.343721,0.094,13.2443,18.7098,41.8037,0.2899,7.2445,3.1063,0.0001,0.0,15.5076
2025-08-29 22:00:00,65318.59454399999,0.0982,13.7975,19.0298,43.3077,0.1178,7.5917,1.2484,0.0,0.0,14.8089
2025-08-29 23:00:00,62286.28460600001,0.103,14.2193,16.5364,45.0089,0.0157,7.9636,0.2138,0.0,0.0,15.9392
2025-08-30 00:00:00,58497.939708000005,0.1098,15.178,13.238,47.6289,0.0,8.4807,0.4739,0.0,0.0,14.8906
2025-08-30 01:00:00,56893.220327999996,0.1127,15.4742,11.5803,48.4837,0.0,8.7229,0.1491,0.0,0.0,15.4771
2025-08-30 02:00:00,55342.729567999995,0.1157,15.6331,10.1103,49.2449,0.0,8.9677,0.1716,0.0,0.0,15.7568
2025-08-30 03:00:00,53860.791097,0.119,15.1612,9.6173,49.1348,0.0,9.2159,0.1153,0.0,0.0,16.6364
2025-08-30 04:00:00,52289.099012000006,0.1226,15.7484,9.8287,50.0108,0.0,9.4948,0.3918,0.0,0.0,14.4029
2025-08-30 05:00:00,51903.886894,0.1236,16.0147,10.2484,50.1822,0.0,9.5642,0.173,0.0,0.0,13.6939
2025-08-30 06:00:00,52394.556819000005,0.1226,15.4986,10.1794,50.2089,0.0,9.476,0.0728,0.0,0.0,14.4416
2025-08-30 07:00:00,52257.03275300001,0.1229,15.7281,10.0261,50.6601,0.0,9.5017,0.1352,0.524,0.0,13.3017
2025-08-30 08:00:00,54743.192205,0.1175,13.2299,8.96,47.3373,0.0,9.0724,0.2651,9.5745,0.0,11.4433
2025-08-30 09:00:00,59119.182106,0.1089,11.4871,7.992,42.2332,0.0,8.4017,0.1081,20.1855,0.0,9.4835
2025-08-30 10:00:00,61988.487753999994,0.1038,10.6671,7.6466,40.0873,0.0,8.0177,0.3353,25.6571,0.0,7.4851
2025-08-30 11:00:00,65257.035538000004,0.0986,12.4904,7.4222,39.6764,0.0,7.6171,0.1139,28.3529,0.0,4.2284
2025-08-30 12:00:00,67253.325822,0.0957,13.3815,7.7797,39.6108,0.0011,7.3868,0.0916,28.7719,0.0,2.8809
2025-08-30 13:00:00,68813.398925,0.0933,13.3401,8.4305,38.9863,0.0017,7.2145,0.3035,28.6466,0.0,2.9835
2025-08-30 14:00:00,70395.88434599999,0.0871,13.2889,8.8291,38.4383,0.0021,7.043,0.5102,27.9492,0.0,3.8521
2025-08-30 15:00:00,71337.24779100002,0.0865,13.0161,9.8071,39.0458,0.0016,6.9462,0.4245,25.4885,0.0,5.1838
2025-08-30 16:00:00,71582.59599999999,0.0879,12.5365,11.0595,39.0643,0.0017,6.9203,0.4825,22.5403,0.0,7.3069
2025-08-30 17:00:00,70956.262422,0.0893,12.2441,12.3569,39.5856,0.0452,6.9803,0.486,19.2058,0.0,9.0069
2025-08-30 18:00:00,69285.85437399999,0.0927,12.5823,12.9115,41.055,0.3005,7.1505,1.4906,13.4036,0.0,11.0132
2025-08-30 19:00:00,67503.412945,0.0952,13.4006,15.1553,42.9676,0.4063,7.3394,2.8393,4.2688,0.0,13.5275
2025-08-30 20:00:00,66260.475305,0.097,14.0144,14.9513,43.7523,0.4212,7.4795,4.0897,0.0901,0.0,15.1043
2025-08-30 21:00:00,64693.924269,0.0993,14.3686,14.7658,44.7224,0.2081,7.6616,3.3485,0.0004,0.0,14.8254
2025-08-30 22:00:00,62081.023946,0.1035,14.8881,14.9153,46.3448,0.0695,7.9862,1.6712,0.0001,0.0,14.0213
2025-08-30 23:00:00,59404.249703,0.1083,15.3273,13.0715,47.8413,0.0095,8.3466,0.8941,0.0001,0.0,14.4014
2025-08-31 00:00:00,56306.834951000004,0.1141,15.9361,11.8446,50.5935,0.0032,8.8114,0.8232,0.0,0.0,11.8739
2025-08-31 01:00:00,54789.20888700001,0.1175,16.544,10.255,51.4248,0.0,9.0544,0.482,0.0,0.0,12.1223
2025-08-31 02:00:00,52745.010564,0.1221,17.1899,10.3766,53.0177,0.0,9.4056,0.7266,0.0,0.0,9.1615
2025-08-31 03:00:00,51280.824994999995,0.1256,17.6543,10.2254,54.0923,0.0,9.6771,0.8887,0.0,0.0,7.3366
2025-08-31 04:00:00,50335.309397000005,0.1279,17.9579,10.1745,54.8533,0.0,9.8624,0.5774,0.0,0.0,6.4466
2025-08-31 05:00:00,50180.52342600001,0.1282,18.0244,10.5107,55.7146,0.0,9.8944,0.4741,0.0,0.0,5.2535
2025-08-31 06:00:00,50342.554362,0.1278,18.0128,10.6597,55.8451,0.0016,9.868,0.6803,0.0,0.0,4.8046
2025-08-31 07:00:00,50278.993348,0.128,17.9201,10.6286,55.1872,0.0023,9.8807,0.77,0.3357,0.0,5.1474
2025-08-31 08:00:00,52329.376583000005,0.1228,16.5895,9.7842,52.1752,0.0022,9.4928,0.4809,7.3257,0.0,4.0268
2025-08-31 09:00:00,56714.31982899999,0.111,13.6104,8.4902,46.9128,0.002,8.7608,0.1092,17.6526,0.0,4.3511
2025-08-31 10:00:00,60277.125638,0.104,11.8077,7.6285,43.5247,0.0019,8.2439,0.0255,23.1861,0.0,5.4776
2025-08-31 11:00:00,62073.18602799999,0.1011,10.2142,7.1069,41.6769,0.0014,8.0028,0.1038,27.3026,0.0,5.4904
2025-08-31 12:00:00,63660.774525,0.1009,10.0742,7.5192,40.864,0.0334,7.7991,0.2207,28.4411,0.0,4.9473
2025-08-31 13:00:00,65073.140503999995,0.0987,10.7089,8.1196,40.0607,0.0643,7.6247,0.1333,27.9604,0.0,5.2294
2025-08-31 14:00:00,65805.734161,0.0976,12.2825,8.2413,39.9434,0.0708,7.5285,0.2065,24.804,0.0,6.8253
2025-08-31 15:00:00,66394.830663,0.0968,12.2806,8.0573,39.7815,0.0711,7.4582,0.2252,21.8524,0.0,10.1768
2025-08-31 16:00:00,66550.184555,0.0965,12.1635,8.5145,40.3918,0.0394,7.4486,0.4968,19.8736,0.0,10.9752
2025-08-31 17:00:00,66528.883749,0.0966,12.9925,9.7036,41.6902,0.0157,7.4515,0.3781,15.6354,0.0,12.0364
2025-08-31 18:00:00,65675.43310800001,0.0979,13.2212,10.7794,43.2154,0.2473,7.5497,0.396,11.73,0.0,12.7631
2025-08-31 19:00:00,63686.143373,0.1009,13.9198,12.8392,45.7228,0.4301,7.788,2.3687,3.7335,0.0,13.0971
2025-08-31 20:00:00,62631.17426199999,0.1017,14.168,14.2098,46.3361,0.4489,7.9224,5.2712,0.0646,0.0,11.4773
2025-08-31 21:00:00,61466.874758000005,0.1033,14.4999,15.0429,47.508,0.2225,8.0746,4.7907,0.0006,0.0,9.7575
2025-08-31 22:00:00,59450.797758,0.1073,15.1644,16.1072,49.585,0.0735,8.3511,2.8959,0.0002,0.0,7.7155
2025-08-31 23:00:00,56643.216176,0.1128,15.7206,16.3137,51.721,0.024,8.7678,1.1643,0.0002,0.0,6.1756
2025-09-01 00:00:00,54300.892978,0.1174,16.2503,14.9109,53.2338,0.0005,9.1499,1.3419,0.0001,0.0,4.9951
2025-09-01 01:00:00,52107.130312,0.1223,16.61,13.707,55.1945,0.0,9.5339,0.9636,0.0001,0.0,3.8685
2025-09-01 02:00:00,50763.274579,0.1254,17.0165,13.0544,56.3059,0.0023,9.7876,0.5257,0.0001,0.0,3.1821
2025-09-01 03:00:00,49697.98110800001,0.1281,17.3736,12.2957,57.2503,0.0022,10.0005,0.5839,0.0,0.0,2.3656
2025-09-01 04:00:00,49344.332258,0.1289,17.5043,12.2707,57.5917,0.0023,10.0723,0.6551,0.0001,0.0,1.7746
2025-09-01 05:00:00,49366.06673599999,0.1289,17.6422,12.3153,57.5508,0.0023,10.0693,0.3508,0.0,0.0,1.9405
2025-09-01 06:00:00,49658.352676,0.129,17.6799,12.225,56.9523,0.0022,10.0123,0.4391,0.0,0.0,2.5602
2025-09-01 07:00:00,49800.916202,0.1285,17.4637,11.808,56.0378,0.0006,9.9839,0.4238,0.5864,0.0,3.5673
2025-09-01 08:00:00,52895.099074000005,0.1203,14.0924,9.7953,50.0492,0.0,9.4024,0.1691,12.9242,0.0,3.4471
2025-09-01 09:00:00,58250.558809999995,0.1092,10.8202,7.3135,42.5017,0.0,8.5386,0.0897,29.2565,0.0,1.3705
2025-09-01 10:00:00,61201.530363,0.104,10.0247,6.9142,40.6477,0.0,8.1267,0.1152,32.2672,0.0,1.8002
2025-09-01 11:00:00,65035.15675699999,0.0978,10.3181,6.9928,39.4074,0.0,7.6457,0.1132,31.9096,0.0,3.5152
2025-09-01 12:00:00,67248.38131099999,0.0948,11.032,6.8093,38.5139,0.0,7.3919,0.1442,31.8677,0.0,4.1463
2025-09-01 13:00:00,69327.987134,0.0929,11.7549,7.1828,37.711,0.0,7.1696,0.1227,31.2797,0.0,4.6865
2025-09-01 14:00:00,70830.449901,0.0916,11.8488,7.5626,37.0786,0.0,7.0163,0.208,31.2212,0.0,4.973
2025-09-01 15:00:00,71779.517129,0.0906,11.4199,8.3123,37.099,0.0,6.9241,0.4022,30.2082,0.0,5.5438
2025-09-01 16:00:00,72234.91695099999,0.0898,11.9225,10.0168,37.514,0.0085,6.8782,0.1653,27.3637,0.0,6.0413
2025-09-01 17:00:00,72195.875803,0.0898,11.8567,10.8819,37.4107,0.0485,6.8798,0.3034,25.2544,0.0,7.2748
2025-09-01 18:00:00,71125.289431,0.0949,12.8605,13.7929,39.8101,0.2898,6.9835,1.059,18.3756,0.0,6.7338
2025-09-01 19:00:00,69110.898433,0.143,13.438,18.182,42.6718,0.4082,7.1876,5.7393,6.4391,0.0,5.791
2025-09-01 20:00:00,67143.066331,0.1777,13.8285,19.4684,44.7462,0.419,7.3994,7.8509,0.1474,0.0,5.9625
2025-09-01 21:00:00,65547.845131,0.1723,14.1583,19.8747,46.1806,0.3154,7.5818,4.4825,0.0003,0.0,7.2339
2025-09-01 22:00:00,62048.582996,0.1293,14.8991,19.321,48.2727,0.1083,8.008,2.2503,0.0,0.0,7.0114
2025-09-01 23:00:00,58302.53602500001,0.1096,15.6939,18.093,49.748,0.0233,8.5241,0.7422,0.0,0.0,7.066
2025-09-02 00:00:00,55561.478735,0.1148,16.362,15.191,51.375,0.0,8.9444,0.4601,0.0,0.0,7.5528
2025-09-02 01:00:00,52407.382375,0.1217,17.1848,13.2192,53.5141,0.0,9.486,0.5537,0.0,0.0,5.9206
2025-09-02 02:00:00,51029.210026,0.125,17.5936,12.8533,54.4192,0.0,9.7427,0.3063,0.0,0.0,4.9599
2025-09-02 03:00:00,50379.218014,0.1267,17.7459,12.8002,54.7792,0.0,9.8698,0.3296,0.0001,0.0,4.3487
2025-09-02 04:00:00,50140.705312,0.1266,17.8316,12.7377,55.0824,0.0,9.9164,0.3858,0.0,0.0,3.9196
2025-09-02 05:00:00,50245.21746299999,0.1224,17.8612,12.8642,54.9842,0.0,9.8984,0.7323,0.0,0.0,3.5373
2025-09-02 06:00:00,52415.599409999995,0.1187,17.2707,13.8664,54.4164,0.0,9.4896,1.9743,0.0002,0.0,2.8637
2025-09-02 07:00:00,53449.008708,0.119,16.5043,15.1475,53.4204,0.0,9.3053,1.7104,0.9936,0.0,2.7994
2025-09-02 08:00:00,57287.584808,0.1088,13.5863,11.3683,45.4273,0.0,8.6821,0.3469,17.8252,0.0,2.6551
2025-09-02 09:00:00,63391.486239000005,0.0989,9.9359,8.4213,35.5416,0.0,7.8461,0.3149,36.4254,0.0,1.4159
2025-09-02 10:00:00,67023.6622,0.0948,9.0323,7.104,34.3894,0.0012,7.421,0.1544,40.185,0.0,1.6178
2025-09-02 11:00:00,68626.31640299999,0.0931,8.7808,6.8265,33.9797,0.0016,7.253,0.2202,39.8787,0.0,2.9664
2025-09-02 12:00:00,71262.471197,0.0912,8.7275,7.0043,35.0671,0.0015,6.9839,0.2777,37.1728,0.0,4.674
2025-09-02 13:00:00,73446.99795,0.0884,9.4536,7.3277,35.5064,0.0015,6.7749,0.1734,34.9986,0.0,5.6755
2025-09-02 14:00:00,75592.428109,0.0857,10.4654,8.3307,35.454,0.0014,6.5788,0.322,32.8593,0.0,5.9027
2025-09-02 15:00:00,76369.97937599999,0.0847,9.888,9.3612,34.724,0.0014,6.5035,0.2255,31.7272,0.0,7.4843
2025-09-02 16:00:00,76507.186817,0.0828,9.4003,9.7282,34.0303,0.0082,6.4894,0.2689,31.8207,0.0,8.1712
2025-09-02 17:00:00,76458.47028899999,0.0815,9.4987,10.2002,34.723,0.0584,6.4934,0.341,29.674,0.0,8.9298
2025-09-02 18:00:00,75470.800633,0.0838,11.1746,12.8126,37.5359,0.2833,6.5784,0.7402,21.8285,0.0,8.9626
2025-09-02 19:00:00,74290.132948,0.1161,12.6952,17.951,40.187,0.3714,6.6834,6.2861,6.9747,0.0,8.735
2025-09-02 20:00:00,71931.827218,0.1609,13.2069,19.4489,42.1592,0.3474,6.9027,8.2306,0.1245,0.0,9.4188
2025-09-02 21:00:00,69408.32903000001,0.1704,13.71,19.904,43.7213,0.2826,7.1541,4.3597,0.0001,0.0,10.6978
2025-09-02 22:00:00,66354.83469999999,0.1722,14.3037,18.9319,45.4008,0.0962,7.4853,1.3323,0.0,0.0,12.2776
2025-09-02 23:00:00,61848.159199999995,0.1313,15.2091,17.0376,46.7939,0.0077,8.0313,0.495,0.0,0.0,12.2941
2025-09-03 00:00:00,57933.495345,0.1096,15.6739,14.6204,48.1954,0.0005,8.5707,0.4284,0.0,0.0,12.4012
2025-09-03 01:00:00,55373.651935999995,0.1148,17.3775,14.1686,51.0841,0.0,8.9722,0.3724,0.0003,0.0,7.9099
2025-09-03 02:00:00,53482.54425200001,0.1188,18.0823,13.4332,52.7256,0.0241,9.2884,0.3702,0.0,0.0,5.9575
2025-09-03 03:00:00,52341.120602999996,0.1216,18.4258,12.8859,53.6084,0.0374,9.4931,0.4302,0.0001,0.0,4.9976
2025-09-03 04:00:00,51840.286080000005,0.1227,18.561,12.6307,54.2296,0.0383,9.5856,0.8144,0.0001,0.0,4.0176
2025-09-03 05:00:00,52191.197807,0.122,18.3471,13.0806,54.4402,0.0382,9.5241,1.1533,0.0,0.0,3.2944
2025-09-03 06:00:00,54046.879306,0.1188,17.7468,14.226,53.688,0.0113,9.1981,2.0541,0.0001,0.0,2.9568
2025-09-03 07:00:00,54447.366285000004,0.1448,17.5855,14.8354,53.4541,0.002,9.1313,0.9612,1.1434,0.0,2.7422
2025-09-03 08:00:00,58207.719178,0.1096,14.7303,10.1954,45.1793,0.0019,8.5412,0.1975,18.829,0.0,2.2159
2025-09-03 09:00:00,64923.261645,0.0983,11.2554,6.605,36.9511,0.0014,7.6595,0.1845,36.0681,0.0,1.1768
2025-09-03 10:00:00,67721.661356,0.0942,10.1864,5.7096,34.9833,0.0184,7.3489,0.41,40.0051,0.0,1.2441
2025-09-03 11:00:00,68388.236132,0.0935,9.6521,6.2588,34.7793,0.0309,7.2788,0.2459,39.9184,0.0,1.7423
2025-09-03 12:00:00,71003.26731,0.0898,9.8135,6.8335,36.1789,0.0068,7.0175,0.3182,37.8215,0.0,1.9202
2025-09-03 13:00:00,73860.04894600001,0.0857,10.3796,7.5944,35.6482,0.0,6.7399,0.3472,37.3825,0.0,1.8226
2025-09-03 14:00:00,76137.598276,0.0829,10.8287,8.7597,35.1116,0.0,6.5308,0.375,36.4068,0.0,1.9044
2025-09-03 15:00:00,76251.204045,0.0831,10.6604,9.9331,33.9328,0.0,6.5136,0.4241,35.9524,0.0,2.5005
2025-09-03 16:00:00,76835.624612,0.0821,10.8279,11.0277,34.2864,0.0,6.4588,0.3808,34.115,0.0,2.8212
2025-09-03 17:00:00,77028.009917,0.0819,11.7437,12.2413,35.1741,0.0414,6.4343,0.1469,31.2967,0.0,2.8398
2025-09-03 18:00:00,75858.65371700001,0.0913,13.0301,14.9806,37.7839,0.2561,6.5341,1.474,22.7268,0.0,3.1231
2025-09-03 19:00:00,73750.159434,0.1437,13.6134,18.7606,41.8379,0.3455,6.7225,8.1513,5.9073,0.0,4.5178
2025-09-03 20:00:00,71561.143227,0.1649,14.0027,19.5184,43.5825,0.2936,6.9244,7.9008,0.0551,0.0,7.5576
2025-09-03 21:00:00,69293.287261,0.1536,14.3395,18.9431,44.4392,0.1747,7.1545,3.5896,0.0002,0.0,11.2055
2025-09-03 22:00:00,64924.909224,0.1075,15.2135,15.7464,45.7723,0.049,7.6359,1.2758,0.0,0.0,14.1996
2025-09-03 23:00:00,60441.211878999995,0.1042,14.9941,12.0871,45.6008,0.0116,8.2021,0.5685,0.0,0.0,18.4316
2025-09-04 00:00:00,57818.828518,0.1083,13.891,8.9219,43.161,0.0014,8.5791,0.225,0.0,0.0,25.1122
2025-09-04 01:00:00,53532.51768999999,0.1176,13.2207,8.4207,44.0329,0.0021,9.2656,0.0568,0.0,0.0,24.8836
2025-09-04 02:00:00,52060.101561999996,0.121,12.6687,7.6218,42.7454,0.0307,9.5306,0.13,0.0,0.0,27.1518
2025-09-04 03:00:00,50512.906193999996,0.1247,12.3555,7.3672,43.1557,0.0385,9.824,0.2845,0.0,0.0,26.8498
2025-09-04 04:00:00,49915.003592,0.1235,12.2592,7.7133,44.0464,0.0377,9.9474,0.0604,0.0,0.0,25.812
2025-09-04 05:00:00,50400.74570700001,0.1226,12.278,7.837,45.8147,0.0367,9.8542,0.1097,0.0,0.0,23.9471
2025-09-04 06:00:00,51787.854891,0.1192,12.4253,7.8828,46.1007,0.0088,9.5942,0.5389,0.0,0.0,23.3301
2025-09-04 07:00:00,53016.75939399999,0.1144,12.7914,7.7773,45.6639,0.0005,9.3721,0.2438,1.1616,0.0,22.875
2025-09-04 08:00:00,56779.130130000005,0.1079,10.8166,6.0382,35.4048,0.0,8.7514,0.0631,19.0178,0.0,19.8001
2025-09-04 09:00:00,61273.857402999995,0.0995,8.058,4.6732,28.0284,0.0,8.1109,0.1961,38.651,0.0,12.1828
2025-09-04 10:00:00,64634.562829,0.0966,7.8715,4.2516,28.397,0.0003,7.6874,0.0407,42.5641,0.0,9.0908
