episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_RL_Agent_3_total_reward,agent_RL_Agent_3_mean_reward,agent_RL_Agent_3_std_reward,agent_RL_Agent_3_clip_rate,agent_RL_Agent_3_action_entropy,agent_RL_Agent_3_greedy_entropy,agent_RL_Agent_3_mean_bid_price,agent_RL_Agent_3_mean_bid_qty_mw,agent_RL_Agent_4_total_reward,agent_RL_Agent_4_mean_reward,agent_RL_Agent_4_std_reward,agent_RL_Agent_4_clip_rate,agent_RL_Agent_4_action_entropy,agent_RL_Agent_4_greedy_entropy,agent_RL_Agent_4_mean_bid_price,agent_RL_Agent_4_mean_bid_qty_mw,agent_RL_Agent_5_total_reward,agent_RL_Agent_5_mean_reward,agent_RL_Agent_5_std_reward,agent_RL_Agent_5_clip_rate,agent_RL_Agent_5_action_entropy,agent_RL_Agent_5_greedy_entropy,agent_RL_Agent_5_mean_bid_price,agent_RL_Agent_5_mean_bid_qty_mw,agent_RL_Agent_6_total_reward,agent_RL_Agent_6_mean_reward,agent_RL_Agent_6_std_reward,agent_RL_Agent_6_clip_rate,agent_RL_Agent_6_action_entropy,agent_RL_Agent_6_greedy_entropy,agent_RL_Agent_6_mean_bid_price,agent_RL_Agent_6_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
105,335,32.36529235805517,22.039395351143735,3.345462004112888,245.68990444095184,52294.477611940296,0.6606563369304114,70772.79219243668,211.26206624607966,305.77250674994565,0.0,0.716,0.716,32.71545895522388,18.777985074626866,150199.68565755384,448.3572706195637,690.4883901845102,0.0,0.6904,0.6904,20.060350746268657,24.74813432835821,156292.0533630364,466.5434428747355,894.5159432096839,0.0,0.7217,0.7217,39.621524253731344,27.67723880597015,131754.12946544876,393.29590885208586,628.5947017530863,0.0,0.6682,0.6682,42.47642537313433,20.270522388059703,106157.7995055053,316.888953747777,453.74757445766005,0.0,0.6891,0.6891,31.37315298507463,22.005597014925375,102965.97191383064,307.3611101905392,525.236239944372,0.0,0.6657,0.6657,26.22555597014925,22.65858208955224,132799.74681592736,396.41715467441,622.0104182451469,0.0,0.7158,0.7158,31.558835820895524,28.46082089552239,196008.80226510455,585.1009022838941,1108.3786506373096,0.0,-0.0,33.685,46.875,116551.26024283367,347.9142096801005,713.9064384017739,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
106,335,32.84098517667409,21.895519813125865,5.502136497393581,236.72304738814975,52261.931343283584,0.6571010148100284,71115.85341742936,212.28612960426673,305.8060950143029,0.0,0.7154,0.7154,34.35354291044776,18.49813432835821,156358.48796917987,466.7417551318802,699.3723556162829,0.0,0.695,0.695,20.243972014925372,25.15858208955224,159837.83618320368,477.12786920359304,892.479427536711,0.0,0.7231,0.7231,37.20749440298507,27.60261194029851,137412.3248083666,410.1860442040794,654.7722976339518,0.0,0.6707,0.6707,43.10897388059701,20.363805970149254,107058.74155602227,319.57833300305157,452.7963372169343,0.0,0.6848,0.6848,31.942904850746274,21.371268656716417,108259.93489110851,323.16398474957765,541.8983052725321,0.0,0.6678,0.6678,26.309824626865673,22.565298507462686,140712.05647076893,420.03598946498187,626.5791665144956,0.0,0.7122,0.7122,28.785826492537318,28.94589552238806,204836.7595349656,611.4530135372107,1111.7245822651767,0.0,-0.0,33.685,46.875,125371.59738628342,374.2435742874132,719.1575144625289,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
107,335,34.329533733497655,23.685369790973443,3.616991759318932,238.15030784526175,52155.90447761194,0.6466792256406766,79184.38421785344,236.37129617269684,337.00339554227565,0.0,0.7105,0.7105,34.78432649253731,18.199626865671643,173210.97218311424,517.04767815855,765.944803232032,0.0,0.6891,0.6891,20.437309701492538,25.363805970149254,177253.67155863377,529.115437488459,956.8044158782636,0.0,0.7173,0.7173,38.67125559701493,27.378731343283583,156543.24019962497,467.2932543272387,797.0941744109133,0.0,0.6714,0.6714,45.480522388059704,20.32649253731343,119133.25893947447,355.6216684760432,497.855381225975,0.0,0.6782,0.6782,28.54806902985075,21.50186567164179,119867.11401357257,357.8122806375301,629.0433573765371,0.0,0.6634,0.6634,26.660942164179108,22.807835820895523,153816.88194605795,459.15487148077,687.2157281697677,0.0,0.71,0.71,25.91512686567164,28.833955223880597,220153.03768439806,657.1732468190987,1204.1720949922606,0.0,-0.0,33.685,46.875,128122.15280395004,382.45418747447775,730.2317887065498,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
108,335,33.597516800559255,24.019466889342045,-0.5796983244727585,236.87958039883745,51801.96716417911,0.6512360764080246,76963.84652701856,229.74282545378674,351.54563102640265,0.0,0.7068,0.7068,33.82840671641791,18.442164179104477,166173.65822299567,496.04077081491243,786.3162189728366,0.0,0.6776,0.6776,20.73229291044776,25.046641791044777,171438.84469473676,511.7577453574232,950.1916980294818,0.0,0.7121,0.7121,40.617871268656714,27.60261194029851,159729.32407889504,476.8039524743135,798.6009623536568,0.0,0.6699,0.6699,45.35371082089552,20.774253731343283,114094.42986183157,340.5803876472584,499.1670113122377,0.0,0.6709,0.6709,28.83801492537313,21.371268656716417,123158.07287730968,367.6360384397304,633.9919026085374,0.0,0.6547,0.6547,27.023841417910443,23.255597014925375,146803.1244319126,438.21828188630633,695.741813668177,0.0,0.7002,0.7002,26.54600559701493,28.92723880597015,218561.75074143635,652.423136541601,1201.1912318319557,0.0,-0.0,33.685,46.875,129201.33541778557,385.6756281127927,734.5846089759763,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
109,335,33.4310111276552,24.222350119210912,-0.825340461146058,240.54475865294373,51531.1223880597,0.6511475078114609,78088.80252243782,233.1009030520532,342.20605885616436,0.0,0.7049,0.7049,33.05131343283582,18.42350746268657,165017.29100012506,492.5889283585823,770.8090039224487,0.0,0.6719,0.6719,20.59917537313433,24.972014925373134,170158.48218843972,507.93576772668575,953.9422615332401,0.0,0.7099,0.7099,40.614850746268665,27.75186567164179,158717.84858987236,473.7846226563354,794.1796138480163,0.0,0.6716,0.6716,44.20719589552238,21.53917910447761,117689.67941012273,351.3124758511126,498.4426676682856,0.0,0.6689,0.6689,28.931759328358204,21.949626865671643,122101.60930284666,364.482415829393,633.1087222249855,0.0,0.653,0.653,27.019841417910442,23.59141791044776,149464.10175134666,446.16149776521394,688.938825997426,0.0,0.7009,0.7009,28.326735074626868,28.666044776119403,223507.6718780649,667.1870802330295,1196.1226657775103,0.0,-0.0,33.685,46.875,128414.30188976246,383.32627429779836,730.2949295662272,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
110,335,30.596222847363926,18.498745904970757,-5.69,153.73318298736555,51519.19402985075,0.6659474388207864,71167.87046313683,212.44140436757263,346.9522376559216,0.0,0.701,0.701,32.607611940298504,18.759328358208954,140081.66413463943,418.15422129743115,634.1335580107601,0.0,0.6649,0.6649,20.653080223880597,24.43097014925373,147680.67632196896,440.8378397670715,668.1711380201322,0.0,0.7082,0.7082,39.30030597014925,28.255597014925375,158647.80423339223,473.57553502505147,800.9950929465888,0.0,0.6668,0.6668,42.686869402985074,22.098880597014926,103250.9926883903,308.2119184728069,439.0059278831216,0.0,0.6658,0.6658,29.415180970149255,22.565298507462686,110438.19371204055,329.6662498866882,585.9427306079772,0.0,0.6473,0.6473,27.177658582089546,23.98320895522388,128511.66012370188,383.6168958916474,572.823072987408,0.0,0.6949,0.6949,31.74122014925373,28.55410447761194,180023.53404205252,537.3836837076194,910.068795774292,0.0,-0.0,33.685,46.875,104302.43639627201,311.3505564067821,553.4109829124499,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
111,335,30.480465546263083,17.393389425630662,-3.4713900866793956,153.76115740962922,51232.90149253731,0.6683071368697855,71081.4692034034,212.1834901594131,334.50951948173963,0.0,0.7042,0.7042,31.275350746268654,18.796641791044777,140785.16910113365,420.254236122787,598.1957488030794,0.0,0.6689,0.6689,19.878458955223877,24.598880597014926,136802.28380895546,408.36502629538944,647.764609854646,0.0,0.7104,0.7104,38.911986940298505,27.60261194029851,144827.21915223438,432.3200571708489,761.1399633507774,0.0,0.6669,0.6669,41.2938526119403,20.904850746268657,96623.79537019224,288.4292399110216,417.58291804070205,0.0,0.6669,0.6669,26.92189179104477,22.919776119402986,103022.0293840806,307.52844592262863,548.6331847164384,0.0,0.6526,0.6526,26.742457089552236,24.020522388059703,118843.5072991541,354.75673820643016,544.4301275717152,0.0,0.6948,0.6948,33.421365671641794,29.449626865671643,172060.79472871873,513.614312623041,876.157740275503,0.0,-0.0,33.685,46.875,98128.6219479271,292.92125954605103,550.3617288352082,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
112,335,30.949774548164285,18.145871728622122,-4.435044355605447,155.1618611952276,51016.99402985074,0.6653527798431693,75104.42845214215,224.19232373773775,341.48757564936034,0.0,0.7144,0.7144,29.014457089552238,19.132462686567163,141383.15332981,422.03926367107465,608.4179571398507,0.0,0.6719,0.6719,19.739513059701494,24.598880597014926,143457.43717289623,428.23115573998876,683.8064221487051,0.0,0.7169,0.7169,37.20863805970149,27.453358208955223,141340.0516549291,421.9106019550122,746.6731820626969,0.0,0.6643,0.6643,41.406621268656714,20.53171641791045,99095.79535022994,295.8083443290446,430.6832856151806,0.0,0.6695,0.6695,27.321152985074626,22.509328358208954,104823.42759611271,312.9057540182469,564.1734953961604,0.0,0.6576,0.6576,26.521875,23.55410447761194,132811.49318215234,396.4522184541861,572.9317721311214,0.0,0.6953,0.6953,33.1187854477612,29.916044776119403,179071.80517057667,534.5427020017214,912.2052781851077,0.0,-0.0,33.685,46.875,106353.41023584505,317.47286637565685,593.1862621300663,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
113,335,29.68899290365768,18.847271341469263,-4.807829333546152,155.49733007357102,50980.99402985074,0.6742992695860718,66259.41301439157,197.78929258027333,336.1404036341023,0.0,0.7193,0.7193,29.201729477611945,19.505597014925375,135061.7209095345,403.16931614786415,616.1689821899345,0.0,0.6716,0.6716,19.95034701492537,24.35634328358209,137979.80159153993,411.88000475086545,697.7157110294322,0.0,0.7235,0.7235,35.940315298507464,27.378731343283583,135192.16883824638,403.5587129499892,776.1439926943692,0.0,0.6672,0.6672,41.40604664179104,20.625,90226.90355107085,269.3340404509578,423.6456627020118,0.0,0.6714,0.6714,28.21059141791045,22.061567164179106,98462.6781982767,293.91844238291554,580.278064114518,0.0,0.6604,0.6604,26.519027985074626,23.386194029850746,121050.48074444768,361.34471864014233,569.5974001126924,0.0,0.7013,0.7013,33.02543470149254,29.67350746268657,161445.41723285813,481.92661860554665,924.4189338129037,0.0,-0.0,33.685,46.875,80870.78674127218,241.40533355603637,524.2649743077635,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
114,335,29.39421020820708,18.614492111895004,-4.983632474884372,158.67125890561334,50832.32537313433,0.676424733034877,71206.25048680414,212.55597160240043,341.12456163984103,0.0,0.7101,0.7101,26.520751865671638,20.10261194029851,132429.24730798972,395.3111859939992,617.6591413776636,0.0,0.6517,0.6517,19.53244962686567,24.692164179104477,134418.02771602734,401.2478439284398,678.1228544846991,0.0,0.7211,0.7211,37.83516417910448,27.36007462686567,135860.7855344075,405.5545836847985,769.9311708446766,0.0,0.6452,0.6452,39.67910447761194,20.56902985074627,88283.81584506005,263.5337786419703,417.2606314903367,0.0,0.6646,0.6646,27.98177425373134,22.042910447761194,106168.68135720186,316.9214368871697,585.8086060438426,0.0,0.6453,0.6453,26.72521828358209,23.722014925373134,120174.90102988627,358.73104785040675,565.4915799365052,0.0,0.6815,0.6815,32.83527611940299,30.083955223880597,155894.5550498105,465.356880745703,906.9369823317331,0.0,-0.0,33.685,46.875,79175.63007854696,236.34516441357303,515.3670305899428,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
115,335,28.95820594072366,17.86502591423954,-2.378725979096919,142.7795566184571,50560.385074626865,0.6791619990139599,70726.98337296258,211.12532350138085,329.78421575728305,0.0,0.7084,0.7084,25.096602611940295,20.13992537313433,130482.19947560134,389.49910291224285,589.1987709922786,0.0,0.6416,0.6416,19.186352611940297,24.449626865671643,129438.18067094358,386.38262886848827,649.2721069917626,0.0,0.7201,0.7201,35.210121268656714,27.36007462686567,128348.89580516554,383.1310322542255,731.2888449048788,0.0,0.6345,0.6345,40.137729477611934,19.729477611940297,84189.11781074599,251.31079943506265,401.32068022846437,0.0,0.6528,0.6528,26.2705447761194,22.061567164179106,99265.11111837538,296.31376453246384,559.1038645763977,0.0,0.6361,0.6361,26.571054104477607,23.628731343283583,117232.84934379016,349.94880401131394,550.2073509859675,0.0,0.6705,0.6705,35.309985074626866,30.363805970149254,155563.2368021495,464.36787105119254,865.3380753770647,0.0,-0.0,33.685,46.875,75837.06102646072,226.37928664615143,488.43424354439503,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
116,335,29.431719142778707,18.511520879344985,-5.69,154.64079195782617,50150.567164179105,0.6757902244879943,70197.84073989314,209.54579325341237,333.918910631615,0.0,0.7091,0.7091,25.904011194029845,19.990671641791046,133589.94724983993,398.77596193982066,606.6870839445062,0.0,0.6444,0.6444,19.301018656716415,24.375,135096.55950978055,403.27331196949416,679.5410544199209,0.0,0.7224,0.7224,33.51827052238806,27.229477611940297,128497.02587190432,383.57321155792334,760.8119150806602,0.0,0.6317,0.6317,42.57921828358209,19.74813432835821,85179.315850959,254.26661448047463,409.95362809280334,0.0,0.6572,0.6572,26.212276119402983,22.30410447761194,100478.88820465305,299.9369797153822,581.0059053140228,0.0,0.6403,0.6403,26.658757462686555,23.703358208955223,123550.19042792797,368.80653859082975,570.9441806298213,0.0,0.6732,0.6732,36.13463992537313,30.28917910447761,161484.8703508047,482.0443891068797,898.1065129404919,0.0,-0.0,33.685,46.875,87149.1438876959,260.1466981722266,524.8000097731299,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
117,335,29.238358514939545,18.79032309047606,-5.69,154.4687827367655,49729.08358208955,0.6756477447110408,69865.71971128148,208.55438719785516,340.510504361152,0.0,0.7018,0.7018,25.42453171641791,20.083955223880597,134326.24654065087,400.9738702705996,614.4015278099643,0.0,0.6351,0.6351,19.089746268656715,23.92723880597015,134509.5747784285,401.52111874157765,676.6964255361038,0.0,0.7155,0.7155,32.67902425373134,27.490671641791046,128558.36124247148,383.75630221633276,753.5244379791766,0.0,0.6282,0.6282,43.42644402985074,19.542910447761194,90172.0702176349,269.1703588586116,416.8120394025778,0.0,0.6501,0.6501,24.429914179104475,22.453358208955223,101877.91399241204,304.11317609675234,570.0348510213867,0.0,0.6334,0.6334,26.58034701492537,23.57276119402985,119210.42080507762,355.8520024032168,565.6975902578213,0.0,0.667,0.667,35.27923507462687,30.25186567164179,165529.05495456886,494.1165819539369,898.1789033847892,0.0,-0.0,33.685,46.875,86807.88878103675,259.12802621205,534.6613516402862,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
118,335,28.91288372892631,19.305177107022676,-2.2004930076473332,157.860723157021,49820.89850746268,0.6775333329164217,69726.38497725083,208.1384626186592,340.410439858181,0.0,0.7017,0.7017,25.128225746268654,20.15858208955224,132966.92935284873,396.916207023429,621.1941813594653,0.0,0.6362,0.6362,19.153886194029848,24.151119402985074,137745.05548826844,411.17927011423416,692.0650317154345,0.0,0.7148,0.7148,35.08229104477612,27.32276119402985,135763.53529964655,405.2642844765569,782.541293158843,0.0,0.6252,0.6252,43.363777985074634,19.990671641791046,91275.43457367108,272.4639838020032,419.5989946865706,0.0,0.6535,0.6535,24.608117537313433,22.863805970149254,103744.09278968896,309.6838590736984,593.3138706790342,0.0,0.6332,0.6332,26.783988805970147,23.815298507462686,120546.08031019554,359.83904570207625,585.6604085917714,0.0,0.6696,0.6696,36.29000932835821,29.86007462686567,157909.70730797952,471.3722606208344,918.8040997770879,0.0,-0.0,33.685,46.875,84002.53878374657,250.7538471156614,540.282833378309,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
119,335,28.656511099057475,19.367442728266756,-3.0130365815297613,153.33576232270596,50368.17611940298,0.679531535160847,67263.73066075017,200.78725570373183,326.9824819213553,0.0,0.7037,0.7037,25.058990671641787,19.972014925373134,128494.34536899252,383.56521005669407,623.958087340716,0.0,0.6482,0.6482,18.912815298507464,24.524253731343283,133121.1561177798,397.3765854262084,689.9337231596286,0.0,0.7199,0.7199,33.4607723880597,27.32276119402985,134369.8961243089,401.10416753525044,784.6198622975006,0.0,0.6294,0.6294,42.30143470149254,20.56902985074627,88105.81923777839,263.00244548590564,420.74014009772577,0.0,0.6611,0.6611,27.01763619402985,22.73320895522388,100869.21186091058,301.102124957942,591.854343163802,0.0,0.6394,0.6394,26.760869402985072,23.871268656716417,118694.6913411488,354.31251146611584,587.1503693108534,0.0,0.6721,0.6721,39.6193302238806,29.71082089552239,159981.96134421075,477.5580935648082,915.869356050138,0.0,-0.0,33.685,46.875,75292.96290415264,224.75511314672428,498.15565167556844,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
120,335,27.917898774913755,19.602067923914504,-3.420486761853142,151.75775217920943,51051.08955223881,0.684622038862919,63448.24298077516,189.3977402411199,322.88136006681106,0.0,0.7022,0.7022,24.93620149253731,19.654850746268657,125119.49717305621,373.4910363374812,619.9342564212075,0.0,0.6528,0.6528,18.63884701492537,24.74813432835821,126956.53792198628,378.97474006563067,692.8011099530626,0.0,0.7212,0.7212,33.04656716417911,27.005597014925375,130771.18445442387,390.36174464007127,787.0234810929936,0.0,0.6265,0.6265,39.875981343283584,20.53171641791045,85289.68416391501,254.59607213108958,416.7595878377693,0.0,0.6705,0.6705,26.069505597014924,22.957089552238806,94437.6659320585,281.9034803942045,591.0926879135937,0.0,0.6471,0.6471,26.462796641791044,23.51679104477612,111422.83339380956,332.605472817342,575.5176801878326,0.0,0.6792,0.6792,41.42097574626866,29.207089552238806,149104.4655887084,445.0879569812191,914.0378786901362,0.0,-0.0,33.685,46.875,66492.29997569528,198.48447753938888,470.0964040062513,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
121,335,27.902263227868737,19.035021832780213,-2.8487081640301,132.91548186455722,51748.58208955224,0.6841709644832664,62792.420642946374,187.44006162073543,319.89157057477064,0.0,0.6986,0.6986,26.774402985074623,19.74813432835821,123196.10561933048,367.7495690129268,598.1953208733047,0.0,0.6482,0.6482,18.44227425373134,24.41231343283582,127574.37763574233,380.8190377186338,670.9362404494466,0.0,0.7181,0.7181,33.025309701492546,26.78171641791045,124327.99073299485,371.12833054625327,747.1981702619917,0.0,0.6274,0.6274,37.71716417910448,20.13992537313433,86063.15083995141,256.90492788045196,400.74628687322604,0.0,0.6709,0.6709,26.464643656716415,23.16231343283582,96429.59212305676,287.8495287255426,566.5997982453268,0.0,0.6449,0.6449,26.277093283582083,23.53544776119403,112472.66998913419,335.73931340040053,550.7948542022435,0.0,0.6777,0.6777,44.16417537313433,28.796641791044777,150294.88749989273,448.6414552235604,884.2395834884279,0.0,-0.0,33.685,46.875,74177.28341258543,221.42472660473263,484.6601050329753,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
122,335,27.861896790999612,20.340281971199147,-5.69,133.147417128729,52766.75820895522,0.6839260196250315,61713.940064992,184.2207166119164,326.91313882769845,0.0,0.6943,0.6943,27.48575373134328,19.580223880597014,128092.99872346161,382.3671603685421,643.286906216928,0.0,0.6502,0.6502,18.340716417910446,24.74813432835821,126382.80547053591,377.26210588219675,710.6617299881115,0.0,0.7166,0.7166,31.033177238805973,26.40858208955224,126157.05251192336,376.5882164535026,815.8073530467908,0.0,0.6203,0.6203,36.89832089552238,19.972014925373134,88108.2757338792,263.00977831008714,426.63789209902893,0.0,0.6724,0.6724,26.32815485074627,23.311567164179106,97666.90340411219,291.5429952361558,616.5955974536844,0.0,0.6425,0.6425,26.205175373134328,23.21828358208955,113129.25491260567,337.6992683958378,578.3848643808922,0.0,0.6795,0.6795,44.43206529850747,28.796641791044777,149900.29157054235,447.4635569269921,941.9277203645413,0.0,-0.0,33.685,46.875,66032.11441271019,197.1107892916722,486.1518818826653,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
123,335,27.663223615944446,19.54217497619352,-4.845819126985697,125.4329542917975,53768.89552238806,0.685904484141735,58912.5136076542,175.85824957508714,315.37415376523285,0.0,0.691,0.691,28.84828917910447,19.82276119402985,121991.45675325829,364.1536022485322,625.4207311863314,0.0,0.6463,0.6463,18.601652985074626,24.76679104477612,126050.91371697807,376.27138422978527,684.745694084809,0.0,0.7137,0.7137,30.063694029850744,26.35261194029851,125052.15076698593,373.29000228951026,796.7522376126186,0.0,0.6141,0.6141,34.60926305970148,19.972014925373134,83913.37850786818,250.48769703841248,414.5137377260323,0.0,0.6707,0.6707,26.64925746268657,22.938432835820894,95785.13972190369,285.92579021463786,600.9984442966642,0.0,0.6403,0.6403,26.41175746268656,23.367537313432837,110554.88187466117,330.0145727601826,563.3361078665583,0.0,0.6757,0.6757,44.25973507462687,28.684701492537314,148962.02167988394,444.66275128323565,911.3524703433185,0.0,-0.0,33.685,46.875,64105.953897977946,191.36105641187447,467.4097510311553,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
124,335,28.290937307298954,19.59025607477238,-5.69,120.7150299292974,54634.928358208956,0.6817141845980399,61140.255470969736,182.50822528647683,320.5526813825929,0.0,0.6921,0.6921,32.1215223880597,19.89738805970149,128953.69522388195,384.93640365337893,626.7990910963657,0.0,0.6501,0.6501,18.668703358208955,25.17723880597015,130470.38643626295,389.4638401082476,697.0164931967439,0.0,0.7131,0.7131,29.874774253731346,25.811567164179106,123660.78488364571,369.1366712944648,796.2650146573427,0.0,0.6147,0.6147,37.11883022388059,20.10261194029851,86672.66199725965,258.72436417092433,418.9564380962636,0.0,0.6735,0.6735,26.57636940298507,23.03171641791045,98430.09000839278,293.8211642041576,602.5634828953811,0.0,0.6442,0.6442,26.413662313432834,23.236940298507463,117227.14041149775,349.9317624223813,573.8383387718025,0.0,0.6795,0.6795,42.75522947761195,28.57276119402985,150658.16263984714,449.7258586264094,924.8027363038104,0.0,-0.0,33.685,46.875,76359.11675486426,227.93766195481868,498.8940723300505,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
125,335,28.734313298415394,19.65712770552316,-5.69,127.78859903740077,55472.10149253732,0.6788512358546301,62696.84917714908,187.15477366313158,328.4636385900724,0.0,0.6926,0.6926,35.427902985074624,19.729477611940297,130857.87781538708,390.6205307922002,640.2128947521796,0.0,0.6512,0.6512,18.680298507462684,25.32649253731343,136413.13501850405,407.20338811493747,705.9316242421812,0.0,0.7119,0.7119,31.609542910447765,26.222014925373134,132773.3705902124,396.33841967227585,822.8980608477806,0.0,0.6201,0.6201,37.33224253731343,20.68097014925373,88991.52705802605,265.64634942694346,440.339918134409,0.0,0.6778,0.6778,26.816326492537314,23.06902985074627,103395.47804075832,308.64321803211436,619.0899273676085,0.0,0.6439,0.6439,26.645201492537314,23.53544776119403,116439.26649999271,347.57989999997824,581.5049828189221,0.0,0.686,0.686,43.22356902985075,27.807835820895523,157234.35942171916,469.3562967812512,939.0619102115544,0.0,-0.0,33.685,46.875,73132.65436250619,218.30643093285428,493.7307917059623,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
126,335,31.187896745362583,43.3189762881553,-2.9305318145665487,519.0540212750146,56000.58507462686,0.6814997632905889,65057.39420090288,194.20117671911308,516.1804090917439,0.0,0.6888,0.6888,36.26750746268656,19.598880597014926,155093.02602067112,462.9642567781228,1360.57844944969,0.0,0.654,0.654,19.15233208955224,25.21455223880597,172230.42105686245,514.1206598712312,1628.993599909927,0.0,0.7116,0.7116,31.701820895522385,26.707089552238806,150982.75573779474,450.6947932471485,1480.168711316895,0.0,0.6198,0.6198,36.65271268656716,20.830223880597014,101665.84912514553,303.48014664222546,834.1721767149512,0.0,0.6764,0.6764,26.98835634328358,22.78917910447761,121086.1459771221,361.45118202125997,1166.6287161294456,0.0,0.6461,0.6461,28.537513059701492,23.55410447761194,130438.74213439191,389.3693795056475,1111.65521399778,0.0,0.6856,0.6856,43.30291231343284,27.098880597014926,197571.31633960793,589.7651234018148,2044.5666922359164,0.0,-0.0,33.685,46.875,77147.83946247562,230.29205809694216,710.1005987212762,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
127,335,31.663394304017356,43.357572356314776,-0.730219986593923,523.7312694286529,56646.78507462687,0.6777238636363415,73187.34443281003,218.4696848740598,520.817589041626,0.0,0.6812,0.6812,36.75569776119403,19.636194029850746,158969.98806702852,474.5372778120254,1359.8346963863232,0.0,0.6439,0.6439,19.081098880597015,25.23320895522388,179706.58254740306,536.4375598429942,1630.97832269963,0.0,0.697,0.697,31.298412313432834,26.557835820895523,151172.10501154116,451.2600149598244,1476.8876705099533,0.0,0.6077,0.6077,35.394955223880594,20.307835820895523,103968.86061427287,310.3548078037996,828.3143851741005,0.0,0.6718,0.6718,27.14535634328358,22.845149253731343,123693.96458930598,369.23571519195815,1165.2440486161636,0.0,0.6408,0.6408,29.392867537313435,23.684701492537314,135698.88534360356,405.07129953314495,1110.4232908210129,0.0,0.6722,0.6722,43.99005037313433,27.061567164179106,205540.95488033394,613.5550891950267,2047.0436295709064,0.0,-0.0,33.685,46.875,81416.51904290437,243.0343852026996,706.3894462386603,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
