episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_0_total_reward,agent_0_mean_reward,agent_0_std_reward,agent_0_clip_rate,agent_0_action_entropy,agent_0_mean_bid_price,agent_0_mean_bid_qty_mw,agent_1_total_reward,agent_1_mean_reward,agent_1_std_reward,agent_1_clip_rate,agent_1_action_entropy,agent_1_mean_bid_price,agent_1_mean_bid_qty_mw
178,335,27.125511265929962,11.32816333268374,4.424111822566388,84.44768138087842,61647.10447761194,0.6975017483721303,73478.0189237527,219.33736992164984,271.6774908690878,0.0,0.7015,29.118960820895524,27.527985074626866,106843.84435037349,318.936848807085,427.4079531764812,0.0,0.7277,38.6988078358209,29.524253731343283
179,335,27.191494265464627,10.646484245920123,4.444627721109279,73.0468096115505,61377.41791044776,0.6976040824433922,75029.94346822804,223.96998050217326,261.24448224157743,0.0,0.6989,27.213438432835822,27.863805970149254,108493.82275070652,323.8621574647956,420.66117747702555,0.0,0.7264,37.709388059701496,29.561567164179106
180,335,27.653948988615365,11.323789586432431,6.3183279282367675,82.39806101838086,61177.96716417911,0.6935587063426312,83538.88192980149,249.36979680537758,269.38763918693695,0.0,0.696,26.05194402985075,27.938432835820894,113003.10396682544,337.3226984084341,442.8547199108089,0.0,0.7211,36.1021697761194,29.31902985074627
181,335,27.139061978077475,10.576277392065466,0.9516130140971661,83.29972642630187,61392.071641791044,0.6980175521071958,77797.23849331826,232.23056266662167,257.894545943294,0.0,0.6963,26.98440485074627,27.621268656716417,107423.85160989992,320.6682137608953,411.7453612650421,0.0,0.7246,37.24858395522388,28.815298507462686
182,335,26.02092765263281,10.22269551810558,5.1148717185513615,61.68054428914333,61589.441791044774,0.7057470450519858,66396.13359060981,198.19741370331286,255.67392514653076,0.0,0.6934,27.897660447761197,27.583955223880597,96026.39994806293,286.6459699942177,394.19489706486195,0.0,0.7179,37.95153731343284,29.188432835820894
183,335,25.541337753977807,10.13180681515082,5.289656239518638,66.41214437870536,61922.934328358206,0.7094093330580468,62488.22762180532,186.53202275165768,244.0725336654962,0.0,0.6822,28.154162313432842,27.78917910447761,95732.52912699731,285.76874366267856,389.7826151255627,0.0,0.7026,37.843697761194036,29.375
184,335,25.678990309452004,11.108134193647448,2.7571318927584034,83.20112340935701,62432.85373134328,0.707497306119462,67377.67599177963,201.1273910202377,253.09352090260296,0.0,0.683,27.398934701492532,27.882462686567163,97664.006140802,291.5343466889612,413.4189428748026,0.0,0.7025,37.94721082089552,29.300373134328357
185,335,26.303607127272656,10.78247060196808,-0.03609114865306218,73.88757385954578,63024.98805970149,0.7030088260450206,73671.4444148893,219.91475944743073,260.13729864701634,0.0,0.6885,25.747960820895525,28.199626865671643,104638.64972381518,312.3541782800453,404.07047876267876,0.0,0.7125,36.11194962686567,28.94589552238806
186,335,26.407675194133944,10.84813786619081,2.39611919490131,75.76982440904472,63587.16119402985,0.7025860025353353,69170.77968998287,206.4799393730832,249.48911916639838,0.0,0.692,27.366710820895523,27.73320895522388,104836.25147311192,312.94403424809525,410.9748671018195,0.0,0.7185,36.17577798507463,29.244402985074625
187,335,26.08221598006809,10.950758373991942,2.312416436897216,73.02459573350492,63977.81791044776,0.7045211343783052,65954.49667143567,196.87909454159902,250.34310314124974,0.0,0.6919,28.416740671641794,27.39738805970149,101425.78259901279,302.76353014630683,412.0770690276756,0.0,0.7173,37.9462854477612,29.375
188,335,25.89729083016014,11.148250593375638,2.9795637191012965,80.73384446857138,64339.388059701494,0.7055715468963766,63873.57234873363,190.66738014547352,255.63260114367245,0.0,0.6872,29.52366604477612,27.490671641791046,98211.21050644055,293.1677925565389,413.4822808432404,0.0,0.7073,39.67311567164178,29.43097014925373
189,335,25.829971031321726,11.332251965237338,4.827972372462712,75.46980147229213,64854.522388059704,0.7056307098559237,63367.29660271056,189.15610926182256,246.65321349155778,0.0,0.6874,29.74499813432836,27.546641791044777,101361.60499490405,302.5719552086688,426.274431027878,0.0,0.7085,39.11875,29.617537313432837
190,335,26.446450282305758,11.484291741626011,1.394717856654644,80.75576544067025,65355.7671641791,0.7013506604925902,66802.94555288124,199.41177776979475,260.422761798762,0.0,0.6829,30.81097574626866,27.36007462686567,106077.36252261794,316.6488433510983,424.8746838080514,0.0,0.7023,40.232625000000006,29.74813432835821
191,335,28.295009877493595,12.694132651826054,5.653073035279391,97.44160139326522,65542.77611940299,0.6875558115174374,77106.09815765618,230.16745718703336,306.7896673736304,0.0,0.6965,31.91282462686567,27.005597014925375,116102.24291269913,346.57385944089293,457.353666276588,0.0,0.7161,41.94535447761195,29.542910447761194
192,335,29.048562519035304,13.387871412202337,7.055837553831883,103.37396844239473,65651.90149253732,0.6812794881020819,84194.65903429038,251.3273404008668,298.6196701094278,0.0,0.7072,31.844097014925374,26.800373134328357,122652.5727534669,366.12708284616986,486.042155822526,0.0,0.7297,42.052906716417915,29.020522388059703
193,335,28.600879255244,13.321266303146366,1.5519639993256558,106.77153000874226,65981.22388059701,0.6852859123141375,80092.63051936505,239.08247916228373,281.30437472050437,0.0,0.7098,30.187016791044776,26.53917910447761,119256.56465394722,355.98974523566335,470.2764493915325,0.0,0.735,39.65132276119404,29.43097014925373
194,335,28.141380710725837,13.236888823316258,5.5571073024070525,100.65797582229797,63412.60298507463,0.6885629283324337,75869.1721410284,226.47514071948774,288.6158548538958,0.0,0.7075,29.75661380597015,27.136194029850746,110479.12496270551,329.78843272449404,465.9086000860591,0.0,0.7355,39.79784888059702,29.524253731343283
195,335,28.65504796370559,13.221624757262106,6.2972819899447625,97.69236912999447,58760.570149253734,0.6847504999939235,71150.97625936128,212.39097390854116,287.8044564475952,0.0,0.6996,28.54690111940299,27.28544776119403,104829.45146800601,312.92373572539105,463.3434394001225,0.0,0.724,38.136966417910436,30.046641791044777
196,335,29.369257751936253,14.438818309073236,-1.414291116816159,101.93997844851273,54029.85373134328,0.678404714590515,68116.47328370062,203.3327560707481,294.3709844074006,0.0,0.6968,28.698026119402982,27.192164179104477,98766.29738080609,294.8247683009137,465.8382911627805,0.0,0.7254,39.679328358208956,29.524253731343283
197,335,31.76837773460882,24.047139267815183,6.8584657872338965,255.2393434288011,49307.22686567164,0.6692768875741795,61073.101058827255,182.3077643547082,281.0455537862722,0.0,0.6961,28.6559197761194,26.763059701492537,89778.34888716933,267.99507130498307,448.4365062808301,0.0,0.7298,40.33961940298508,29.300373134328357
198,335,32.29041057828108,24.73981530658721,8.02779948506204,268.80488667075963,44617.57910447761,0.6654350896835605,52632.920536982114,157.11319563278244,270.71445203492516,0.0,0.6978,28.868022388059696,26.371268656716417,77807.09829261615,232.2599949033318,440.4306726538339,0.0,0.7279,40.309057835820894,29.46828358208955
199,335,33.180875252031704,24.19634469927241,7.134704479423714,258.1338681130981,39917.71940298507,0.6571135578147445,46539.27251970529,138.92320155135909,259.3977827244135,0.0,0.7039,28.832007462686565,26.40858208955224,71331.46001403766,212.92973138518704,431.2087835210921,0.0,0.7394,41.28342910447761,29.095149253731343
200,335,33.5989558934801,24.345264294772864,7.687776102129511,266.43863030843903,35216.04179104478,0.6546513251232935,41834.036592878394,124.87772117277133,257.22959492980647,0.0,0.7138,26.960832089552238,26.315298507462686,63291.49429827185,188.92983372618463,412.63740298790105,0.0,0.7502,40.34510447761194,28.64738805970149
201,335,34.852658448875324,23.56804458562737,5.504305567676013,257.6386345496234,30401.158208955225,0.6441422084021919,46170.3779894449,137.82202384908928,273.8093879992098,0.0,0.7126,24.598856343283583,26.42723880597015,62498.61182637757,186.5630203772465,409.9364201322461,0.0,0.7486,38.576973880597016,28.51679104477612
202,335,34.6519784520201,24.100683559957343,9.110456528078474,263.68111612955863,25518.29552238806,0.6462719232779635,38982.14905787643,116.36462405336248,251.41396786792703,0.0,0.7132,23.171244402985074,26.203358208955223,53541.38701692846,159.82503587142824,391.1193512059391,0.0,0.7477,38.41883208955224,28.292910447761194
203,335,35.12697002647873,24.242003932167556,5.691969547698896,260.91045739688127,20651.340298507464,0.6420980361800763,35725.76133786799,106.64406369512832,256.39768842218757,0.0,0.717,23.494958955223883,25.886194029850746,45687.10546607882,136.37941930172784,375.33368226590426,0.0,0.7479,40.53141231343284,28.08768656716418
204,335,34.27382098667579,24.47823757716661,1.9287525019784315,269.0319919505512,15688.928358208956,0.6497626220995117,24830.478605733537,74.12083165890608,221.02468709533667,0.0,0.7178,21.790216417910447,25.774253731343283,31305.727006443278,93.44993136251725,335.65774710354106,0.0,0.7541,39.33671268656717,28.18097014925373
205,335,33.1140930073298,23.151306560924958,6.773652547629655,264.53526793848357,10854.026865671642,0.6586850132565463,14733.52340049778,43.98066686715755,145.7018464530322,0.0,0.7146,21.486322761194028,25.904850746268657,20356.259548703994,60.76495387672834,222.93278485623765,0.0,0.7569,37.58948320895522,28.55410447761194
206,335,33.43383758154641,23.5550005438937,8.462915269812063,263.4049893411617,6220.982089552239,0.6569575933401391,6759.503962634784,20.177623769059057,97.88580341740791,0.0,0.7097,21.734828358208954,25.755597014925375,8832.394483167956,26.365356666173003,131.99301980033007,0.0,0.7512,37.442783582089554,28.833955223880597
207,335,33.53044673627887,23.4421009197705,3.899598629038058,255.91763432236553,1604.668656716418,0.6551028923499065,3673.143108976289,10.96460629545161,88.4173424089722,0.0,0.7107,22.019001865671644,25.92350746268657,5005.728326187635,14.942472615485476,117.73294380466952,0.0,0.7513,37.4712723880597,28.628731343283583
208,335,34.16748159236434,22.97225751002018,10.437747249909538,249.594826248183,0.0,0.650533801335708,0.0,0.0,0.0,0.0,0.706,21.74139925373134,25.494402985074625,0.0,0.0,0.0,0.0,0.7467,37.36438246268657,28.684701492537314
209,335,34.27309282025758,23.47528453979528,8.12181469069181,264.46234240316005,0.0,0.6495802669931195,0.0,0.0,0.0,0.0,0.7091,21.84575932835821,25.66231343283582,0.0,0.0,0.0,0.0,0.7484,38.83046641791046,28.404850746268657
210,335,34.60421103911673,24.109094955350784,5.411949602088971,271.22781743844115,0.0,0.6474455118226237,0.0,0.0,0.0,0.0,0.7143,21.782173507462684,25.550373134328357,0.0,0.0,0.0,0.0,0.7513,38.97725373134328,28.49813432835821
211,335,33.20491072098023,14.274217214936352,5.897256895177026,123.70238351846513,0.0,0.6501296973938627,0.0,0.0,0.0,0.0,0.7158,21.81054291044776,25.774253731343283,0.0,0.0,0.0,0.0,0.7546,39.21130970149253,28.367537313432837
212,335,32.57057931080143,14.100178475220309,9.130354602834846,114.62160748770458,0.0,0.6545946766644254,0.0,0.0,0.0,0.0,0.7147,21.67051119402985,25.736940298507463,0.0,0.0,0.0,0.0,0.7557,39.19087686567164,28.21828358208955
213,335,31.489388297384362,13.672415099635453,4.79842385226371,116.50192112522573,0.0,0.6637203732306638,0.0,0.0,0.0,0.0,0.7128,21.68365671641791,25.699626865671643,0.0,0.0,0.0,0.0,0.7531,39.838022388059706,28.49813432835821
214,335,31.19362940831776,13.450723183084461,10.64434586908436,122.14153520486917,0.0,0.666326000350726,0.0,0.0,0.0,0.0,0.7045,21.58438619402985,25.736940298507463,0.0,0.0,0.0,0.0,0.7506,38.0887947761194,29.169776119402986
215,335,31.82343090921098,13.785802788283211,7.187221513712953,118.7879008878278,0.0,0.6608713404890073,0.0,0.0,0.0,0.0,0.701,21.381589552238804,25.96082089552239,0.0,0.0,0.0,0.0,0.7499,36.47212313432836,29.132462686567163
216,335,33.88039543853661,18.923969229040058,7.143939037560806,183.85007879399743,0.0,0.6476686244819231,0.0,0.0,0.0,0.0,0.7062,21.098195895522387,26.11007462686567,0.0,0.0,0.0,0.0,0.7565,34.7742630597015,28.92723880597015
217,335,38.05049982932545,27.882673792279242,8.991249849896752,262.3837932569434,0.0,0.6246686123539864,0.0,0.0,0.0,0.0,0.7149,20.59837313432836,26.40858208955224,0.0,0.0,0.0,0.0,0.7617,32.45245895522388,28.85261194029851
218,335,39.447055224110215,28.865694180697403,10.115840731402884,260.77405561875287,0.0,0.6141566922815282,0.0,0.0,0.0,0.0,0.7225,20.334985074626864,26.707089552238806,0.0,0.0,0.0,0.0,0.7601,31.672498134328364,28.386194029850746
219,335,39.511425220365716,28.799855616460402,7.037502644973837,267.4141577330473,0.0,0.6136343188824525,0.0,0.0,0.0,0.0,0.7241,20.20044029850746,26.46455223880597,0.0,0.0,0.0,0.0,0.7572,32.87874813432836,27.82649253731343
220,335,40.26326049051995,28.7802201257172,11.52109104052997,267.7816669498897,0.0,0.6082935101147672,0.0,0.0,0.0,0.0,0.7212,19.995406716417907,26.14738805970149,0.0,0.0,0.0,0.0,0.7551,34.88452052238806,27.546641791044777
221,335,40.62496608450912,28.976509942533006,9.520511125886923,270.5901367393696,0.0,0.6059306027676142,0.0,0.0,0.0,0.0,0.7193,19.78238619402985,25.96082089552239,0.0,0.0,0.0,0.0,0.7523,35.53169589552239,27.229477611940297
222,335,40.71261677943583,28.55472153490977,7.712089960145363,273.3138460149463,0.0,0.604587212492016,0.0,0.0,0.0,0.0,0.7151,19.986940298507463,25.513059701492537,0.0,0.0,0.0,0.0,0.7427,36.23243097014926,27.30410447761194
223,335,40.08428512251384,28.633583511280676,7.3985893655522315,266.9257802891662,0.0,0.609070840174257,0.0,0.0,0.0,0.0,0.7154,20.180121268656716,25.345149253731343,0.0,0.0,0.0,0.0,0.7384,34.44046641791045,27.416044776119403
224,335,39.588289471774765,28.11914105468277,6.964088573703064,267.65646733483294,0.0,0.6128218142485771,0.0,0.0,0.0,0.0,0.7167,20.139537313432836,25.68097014925373,0.0,0.0,0.0,0.0,0.742,33.33093843283582,27.26679104477612
225,335,39.0987066479895,28.130420833694107,10.106973882296863,264.9186228837185,0.0,0.6170204942123245,0.0,0.0,0.0,0.0,0.7246,20.246740671641792,25.53171641791045,0.0,0.0,0.0,0.0,0.7485,33.943024253731345,27.67723880597015
226,335,39.594282698218706,28.429962203218388,11.30251039112692,267.9645255783356,0.0,0.612841559931766,0.0,0.0,0.0,0.0,0.7277,20.53384701492537,25.811567164179106,0.0,0.0,0.0,0.0,0.7512,34.54965298507463,27.67723880597015
227,335,40.28404041395247,27.843803504438313,9.44932232431441,265.70322980481825,0.0,0.6063653348011037,0.0,0.0,0.0,0.0,0.7265,20.29148320895522,25.886194029850746,0.0,0.0,0.0,0.0,0.7496,33.98715111940299,27.63992537313433
228,335,39.78189962268881,28.26606584927469,11.024667821536806,272.5328500827008,0.0,0.6117776988951987,0.0,0.0,0.0,0.0,0.7197,20.21492910447761,25.755597014925375,0.0,0.0,0.0,0.0,0.7443,34.747337686567164,27.061567164179106
229,335,39.84890446321825,27.866548213848926,4.314496602907374,266.8321226349336,0.0,0.6116465412428195,0.0,0.0,0.0,0.0,0.7192,19.658399253731343,25.25186567164179,0.0,0.0,0.0,0.0,0.7437,34.592423507462684,27.472014925373134
230,335,37.690684328842494,25.37182117627731,11.611843294559455,274.25537348872587,0.0,0.6261485626850604,0.0,0.0,0.0,0.0,0.7182,19.562582089552237,24.878731343283583,0.0,0.0,0.0,0.0,0.745,36.30372574626866,27.565298507462686
231,335,34.494320065163976,13.85161352341801,12.585128929251862,100.23335129259331,0.0,0.6398446843265889,0.0,0.0,0.0,0.0,0.7161,19.837380597014924,24.78544776119403,0.0,0.0,0.0,0.0,0.7468,37.329192164179105,27.490671641791046
232,335,33.33385482829465,13.61766993435,4.371998441877468,87.62385944978183,0.0,0.6483328943933251,0.0,0.0,0.0,0.0,0.699,20.138427238805967,24.598880597014926,0.0,0.0,0.0,0.0,0.7406,37.33068843283583,27.67723880597015
233,335,32.93502081801674,13.067611901578921,8.566660164155085,98.68133516494703,0.0,0.6523444295584351,0.0,0.0,0.0,0.0,0.7018,20.523451492537312,24.449626865671643,0.0,0.0,0.0,0.0,0.7443,36.962421641791046,28.274253731343283
234,335,32.73707544799889,12.566133503861543,11.116171149830816,95.42165905804298,0.0,0.6542345378369384,0.0,0.0,0.0,0.0,0.7056,20.689222014925374,24.67350746268657,0.0,0.0,0.0,0.0,0.7451,37.25777611940298,28.51679104477612
235,335,32.65007233749734,12.365010242217261,11.524875798029012,95.3210287536811,0.0,0.6554413920303899,0.0,0.0,0.0,0.0,0.7042,20.569973880597015,24.33768656716418,0.0,0.0,0.0,0.0,0.7433,37.63947947761195,28.59141791044776
236,335,31.923640602995743,12.27288665721143,12.112549073363464,94.698014491624,0.0,0.6607892223785051,0.0,0.0,0.0,0.0,0.7071,20.380402985074625,24.692164179104477,0.0,0.0,0.0,0.0,0.7467,35.1833078358209,29.00186567164179
237,335,31.90421741502559,12.555581461315764,2.9971863573297046,96.4630722101999,0.0,0.6603963524862225,0.0,0.0,0.0,0.0,0.7147,21.814035447761192,24.76679104477612,0.0,0.0,0.0,0.0,0.7555,37.09228171641791,29.020522388059703
238,335,30.965176961123476,12.634735517477946,5.842143716360722,94.54198677824093,0.0,0.667398322604163,0.0,0.0,0.0,0.0,0.7211,23.54876679104478,24.76679104477612,0.0,0.0,0.0,0.0,0.7633,38.05387873134329,29.375
239,335,30.99745984422537,12.398888541589375,7.0750861453830085,93.37342839209494,0.0,0.6676345091008844,0.0,0.0,0.0,0.0,0.7211,23.55704104477612,24.934701492537314,0.0,0.0,0.0,0.0,0.7677,38.25916231343283,29.39365671641791
240,335,29.899151088956124,12.341646315214646,3.3404674894116164,98.76837336908834,0.0,0.6761258674957076,0.0,0.0,0.0,0.0,0.7219,23.328916044776122,24.990671641791046,0.0,0.0,0.0,0.0,0.7687,37.674770522388066,29.542910447761194
241,335,29.231192164119896,11.667586862596469,-0.4362072683056608,96.82599433086844,0.0,0.6816172140946684,0.0,0.0,0.0,0.0,0.7127,23.690287313432833,25.046641791044777,0.0,0.0,0.0,0.0,0.7602,36.96107089552239,29.84141791044776
242,335,29.51443136937088,11.901588763045037,5.915509956220077,92.2498833122072,0.0,0.679468625193345,0.0,0.0,0.0,0.0,0.7151,24.072619402985072,25.513059701492537,0.0,0.0,0.0,0.0,0.7602,37.872279850746274,29.89738805970149
243,335,29.680717910429546,12.859447385778898,7.241462975324772,92.30718062380221,0.0,0.677121664866042,0.0,0.0,0.0,0.0,0.7151,24.686619402985073,25.979477611940297,0.0,0.0,0.0,0.0,0.76,38.81464365671641,29.80410447761194
244,335,29.545244935803495,11.893890626475677,3.935526628295058,83.59496392827837,0.0,0.6786785812121746,0.0,0.0,0.0,0.0,0.7118,24.755173507462683,26.296641791044777,0.0,0.0,0.0,0.0,0.7561,37.30204291044776,29.71082089552239
245,335,29.01500391668442,12.609096539534145,3.8320613545903233,97.26517558720863,0.0,0.6821836448871628,0.0,0.0,0.0,0.0,0.7099,24.726373134328355,26.40858208955224,0.0,0.0,0.0,0.0,0.7548,38.117214552238806,29.729477611940297
246,335,28.548741170143586,11.6451614801461,5.9772602354605295,70.89660920552919,0.0,0.686057181503094,0.0,0.0,0.0,0.0,0.7075,24.816360074626868,26.520522388059703,0.0,0.0,0.0,0.0,0.7511,37.19572201492537,29.972014925373134
247,335,28.41305788690801,11.135846429694048,4.8407577785321285,65.20077017328587,0.0,0.6874631496748873,0.0,0.0,0.0,0.0,0.7022,24.488682835820896,26.85634328358209,0.0,0.0,0.0,0.0,0.7469,35.65832089552239,29.89738805970149
248,335,28.395109949960453,10.952292181403497,2.610538776623078,67.11576042705353,0.0,0.6879777408541133,0.0,0.0,0.0,0.0,0.6957,24.205098880597014,26.875,0.0,0.0,0.0,0.0,0.7418,33.483460820895516,30.13992537313433
249,335,27.995123227721077,11.33179988908138,2.0284555083844973,69.59907623632668,0.0,0.6905234748766031,0.0,0.0,0.0,0.0,0.6889,24.25283208955224,27.24813432835821,0.0,0.0,0.0,0.0,0.7356,34.899638059701495,29.990671641791046
250,335,28.19068807043672,11.72286122036145,-0.5460006061184561,74.24138146525395,0.0,0.6884229782246434,0.0,0.0,0.0,0.0,0.6832,24.39632276119403,27.69589552238806,0.0,0.0,0.0,0.0,0.7298,35.65554104477612,29.39365671641791
251,335,28.85361518603525,11.37338310752608,7.118501975333624,67.96351858601638,0.0,0.684147370497024,0.0,0.0,0.0,0.0,0.6858,23.04870895522388,27.75186567164179,0.0,0.0,0.0,0.0,0.7378,34.4144552238806,29.33768656716418
252,335,28.732790644678918,11.40538826373137,6.299533140347135,68.55606560789394,0.0,0.6850633425686928,0.0,0.0,0.0,0.0,0.6786,21.28982835820895,27.621268656716417,0.0,0.0,0.0,0.0,0.7355,32.73721641791045,29.486940298507463
253,335,29.372185855105023,11.001376052132983,9.698107436639926,71.13531340324006,0.0,0.6807793166350925,0.0,0.0,0.0,0.0,0.6807,20.9211026119403,27.136194029850746,0.0,0.0,0.0,0.0,0.7346,32.440093283582094,29.41231343283582
254,335,29.35978652537359,11.781417734926462,6.309669604066729,73.34427838436908,0.0,0.6799680946403822,0.0,0.0,0.0,0.0,0.6806,20.652022388059702,27.080223880597014,0.0,0.0,0.0,0.0,0.7354,31.752707089552242,28.98320895522388
255,335,29.450557527629144,11.668601894653984,5.404237415213574,75.31410559207134,0.0,0.679406614543314,0.0,0.0,0.0,0.0,0.6807,20.541733208955222,27.136194029850746,0.0,0.0,0.0,0.0,0.7379,31.76432835820896,28.98320895522388
256,335,29.61559699697834,11.689088709705642,8.225472621061156,76.9741050653378,0.0,0.6784992869593575,0.0,0.0,0.0,0.0,0.6789,20.59527985074627,27.229477611940297,0.0,0.0,0.0,0.0,0.7406,31.75452985074627,29.113805970149254
257,335,29.051054428497206,11.180338217514054,4.0608860534093925,68.37358163448094,0.0,0.68291824611518,0.0,0.0,0.0,0.0,0.6801,20.68458395522388,27.229477611940297,0.0,0.0,0.0,0.0,0.7441,30.940708955223883,29.225746268656717
258,335,29.211603540284603,11.640180899695006,7.398507638105253,73.43909291223605,0.0,0.6811657866573805,0.0,0.0,0.0,0.0,0.682,20.81513432835821,27.136194029850746,0.0,0.0,0.0,0.0,0.7434,32.23188805970149,29.67350746268657
259,335,28.620398939563746,11.620918697083374,6.496864823858347,84.47343569190849,0.0,0.6859755230430669,0.0,0.0,0.0,0.0,0.685,20.915151119402985,26.725746268656717,0.0,0.0,0.0,0.0,0.744,32.16047388059702,29.934701492537314
260,335,29.463086534441587,11.832391849112184,5.739424892963452,79.30389643041279,0.0,0.6794085339211086,0.0,0.0,0.0,0.0,0.6882,21.046182835820897,26.557835820895523,0.0,0.0,0.0,0.0,0.748,34.52507835820896,29.78544776119403
261,335,29.39414905773503,11.838455532776175,7.876880808585262,84.91901944133399,0.0,0.6802669390261524,0.0,0.0,0.0,0.0,0.6922,21.194651119402984,26.557835820895523,0.0,0.0,0.0,0.0,0.7516,35.190981343283575,29.28171641791045
262,335,29.58027099072159,12.234546962905343,8.576412867701377,81.63885060816621,0.0,0.6783238573314951,0.0,0.0,0.0,0.0,0.7028,21.445725746268657,26.53917910447761,0.0,0.0,0.0,0.0,0.7588,37.02724813432836,29.169776119402986
263,335,29.92165594168587,12.125561879217429,6.756795898331307,87.30799536860567,0.0,0.6759978140476722,0.0,0.0,0.0,0.0,0.7069,21.49873134328358,26.128731343283583,0.0,0.0,0.0,0.0,0.7636,37.78008208955224,29.00186567164179
264,335,30.19272074058962,12.797444592707654,5.61231473890108,80.96211244234489,0.0,0.672741036438408,0.0,0.0,0.0,0.0,0.709,21.613777985074627,25.66231343283582,0.0,0.0,0.0,0.0,0.7663,38.56934888059702,29.151119402985074
265,335,31.262691478971067,13.017646274605353,8.389818851682133,82.33427562581102,0.0,0.6644337042462852,0.0,0.0,0.0,0.0,0.7168,21.2388526119403,25.811567164179106,0.0,0.0,0.0,0.0,0.7707,39.7153395522388,28.64738805970149
266,335,31.431995318008116,13.55956016527844,5.915849772156861,92.05063331172656,0.0,0.6623014899959294,0.0,0.0,0.0,0.0,0.7217,20.81188246268657,25.942164179104477,0.0,0.0,0.0,0.0,0.7722,38.943557835820904,28.08768656716418
267,335,31.724950042946098,14.169228064404424,2.5069366469987777,79.37783611349126,0.0,0.6592493101584956,0.0,0.0,0.0,0.0,0.7225,21.206567164179102,26.11007462686567,0.0,0.0,0.0,0.0,0.7723,38.98536567164179,27.472014925373134
268,335,31.952481917505533,13.950484698546997,4.049622631836871,90.40310944196533,0.0,0.6578149384639767,0.0,0.0,0.0,0.0,0.7252,21.424983208955222,25.96082089552239,0.0,0.0,0.0,0.0,0.7751,39.89386380597015,27.63992537313433
269,335,32.22833997855121,14.040821519101018,5.418920079040381,77.95634559645808,0.0,0.655596515281459,0.0,0.0,0.0,0.0,0.7281,21.46644029850746,25.99813432835821,0.0,0.0,0.0,0.0,0.775,39.877406716417916,27.583955223880597
270,335,32.812680395048794,14.336090002873004,3.2762038104989797,85.37823286651847,0.0,0.6506320702684498,0.0,0.0,0.0,0.0,0.7271,21.43481343283582,25.438432835820894,0.0,0.0,0.0,0.0,0.7696,39.77549813432836,27.490671641791046
271,335,33.09742311230059,14.1254636795202,3.145131491220744,80.76257480926935,0.0,0.6487134627699864,0.0,0.0,0.0,0.0,0.7255,21.676996268656715,25.270522388059703,0.0,0.0,0.0,0.0,0.7675,41.30621641791045,27.21082089552239
272,335,32.839970091673834,14.645274456813999,5.618946612693247,87.46495178186278,0.0,0.6501254458392626,0.0,0.0,0.0,0.0,0.7248,21.492227611940294,25.68097014925373,0.0,0.0,0.0,0.0,0.7682,40.733496268656715,26.725746268656717
273,335,33.31657138197285,14.928034135595261,7.174736291324994,96.19934490873776,0.0,0.6472296507433776,0.0,0.0,0.0,0.0,0.7268,21.583026119402984,26.09141791044776,0.0,0.0,0.0,0.0,0.7694,40.70818097014926,26.46455223880597
274,335,32.943895997113216,15.271778730715146,0.42392505295029004,95.73192326404741,0.0,0.6486476821771316,0.0,0.0,0.0,0.0,0.7247,21.53161380597015,26.166044776119403,0.0,0.0,0.0,0.0,0.7701,39.32373134328358,26.35261194029851
275,335,32.84833138638822,14.816824478228659,3.267562786741806,92.65709501765757,0.0,0.6508046068560063,0.0,0.0,0.0,0.0,0.7288,21.465298507462684,26.05410447761194,0.0,0.0,0.0,0.0,0.7724,38.37648507462687,26.949626865671643
276,335,32.97489917376558,15.020188443639253,4.292430293994343,87.1674403651772,0.0,0.6487743225633488,0.0,0.0,0.0,0.0,0.73,21.564787313432834,25.96082089552239,0.0,0.0,0.0,0.0,0.7745,37.89220149253732,26.875
277,335,33.74231833974538,15.833409637347232,3.9144958215204326,92.35909802394815,0.0,0.6429692316386875,0.0,0.0,0.0,0.0,0.7338,21.726287313432834,26.07276119402985,0.0,0.0,0.0,0.0,0.7743,37.57069776119403,26.89365671641791
278,335,32.50912609254447,15.698841928156995,3.6876221270659277,92.8166899845874,0.0,0.6523224209885442,0.0,0.0,0.0,0.0,0.7374,23.336473880597016,26.557835820895523,0.0,0.0,0.0,0.0,0.7709,35.87250746268657,26.91231343283582
279,335,31.480205235285403,15.768319656990812,4.737383165845808,90.46712996816754,0.0,0.6599950820790442,0.0,0.0,0.0,0.0,0.7356,23.51721268656716,26.520522388059703,0.0,0.0,0.0,0.0,0.7745,35.93456156716418,27.453358208955223
280,335,32.608694292099145,17.895744736974738,2.4567534334725956,127.69248324661352,0.0,0.6533038261304716,0.0,0.0,0.0,0.0,0.7366,23.98193097014925,26.296641791044777,0.0,0.0,0.0,0.0,0.7751,37.404375,27.73320895522388
281,335,32.13238185330083,17.48737535731899,2.6700196802411895,133.02630105845003,0.0,0.6576693391044564,0.0,0.0,0.0,0.0,0.7335,23.807828358208955,26.595149253731343,0.0,0.0,0.0,0.0,0.7755,35.9965223880597,28.14365671641791
282,335,32.083791341169835,17.335212756313066,-1.7080759852406366,135.63373817155383,0.0,0.65710299997441,0.0,0.0,0.0,0.0,0.7336,24.104777985074623,26.613805970149254,0.0,0.0,0.0,0.0,0.7731,38.85044776119403,27.67723880597015
