episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
72,335,31.261757204592293,24.002265392097623,-5.69,219.56332202729226,46522.21791044776,0.666376784431281,130926.8728300697,390.82648605990954,632.9420182935368,0.0,0.7411,0.7411,40.84987873134329,26.128731343283583,169917.13204422648,507.2153195350044,1071.0012107549069,0.0,0.6926,0.6926,60.59013992537314,25.25186567164179,94097.12050509262,280.8869268808735,383.85120941220487,0.0,0.7036,0.7036,19.563843283582088,22.509328358208954,191792.64797592963,572.5153670923272,1149.7626862462448,0.0,-0.0,33.685,46.875,101009.14114033323,301.5198242995022,565.6000054183248,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
73,335,31.45521097280665,23.413714569301707,-3.2828867776197574,215.1506802884216,46625.64179104478,0.6656714736409624,132458.3879531379,395.3981729944415,634.1776320715837,0.0,0.7333,0.7333,39.70831529850746,25.792910447761194,166280.3967351984,496.3593932393982,1044.8810627491848,0.0,0.685,0.685,60.155944029850744,24.74813432835821,96190.41093730222,287.1355550367231,383.07996929012995,0.0,0.6953,0.6953,19.04629291044776,22.453358208955223,190760.0017924193,569.4328411714009,1133.3889123945455,0.0,-0.0,33.685,46.875,106779.5387659282,318.7448918385916,580.7049739092208,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
74,335,30.652558329496518,22.457574677914387,-5.566381098102308,214.9072889346183,47094.9223880597,0.6742278216065254,117304.75338803505,350.16344294935834,592.5835582667623,0.0,0.7369,0.7369,41.385699626865666,25.66231343283582,152236.46672669193,454.43721410952816,1019.2793502115879,0.0,0.6875,0.6875,60.312682835820894,25.21455223880597,86505.74232421452,258.22609649019256,347.0789846367637,0.0,0.7051,0.7051,19.160333955223877,22.546641791044777,171274.6748775455,511.26768620162835,1091.8588161980363,0.0,-0.0,33.685,46.875,96865.09620892833,289.14954092217414,545.5000453246495,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
75,335,31.194406029953804,20.849012716177544,-0.2323888482681744,215.9717297007256,47375.35820895522,0.6687169415064308,129524.00227907355,386.6388127733539,617.9028867275723,0.0,0.7318,0.7318,40.44048320895522,26.07276119402985,151250.8843527171,451.4951771722899,927.0851783868787,0.0,0.6927,0.6927,60.744089552238805,25.438432835820894,92391.86350782946,275.79660748605806,364.57041123376956,0.0,0.7056,0.7056,19.389682835820896,22.583955223880597,177103.21919464457,528.6663259541629,1032.9717287079707,0.0,-0.0,33.685,46.875,106688.69684261989,318.4737219182683,521.2735576711082,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
76,335,32.26275691236716,21.19103387649546,-5.112960661278987,218.39912415964835,47525.14328358209,0.6625069641138774,131969.36572522536,393.93840514992644,631.0258002411637,0.0,0.7441,0.7441,39.71221268656717,25.886194029850746,157418.06943267965,469.9046848736706,968.6336035863402,0.0,0.6992,0.6992,57.98963992537314,25.401119402985074,99604.87223025916,297.3279768067438,345.55974160205153,0.0,0.7165,0.7165,19.354380597014924,23.61007462686567,179337.12224293104,535.3346932624808,1068.733112367568,0.0,-0.0,33.685,46.875,109072.36962844727,325.58916306999186,499.3581220041547,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
77,335,33.10422818868381,20.62173709197585,-1.5395556906550387,218.22923194432803,47901.2776119403,0.655369473816282,135281.99692632072,403.82685649647976,619.8865533473188,0.0,0.7395,0.7395,39.18055970149255,25.56902985074627,161583.47466570413,482.33873034538544,950.3135753070336,0.0,0.6963,0.6963,56.89108768656716,25.625,108259.09633956815,323.1614816106512,372.1158480712088,0.0,0.7114,0.7114,19.841902985074622,24.095149253731343,192458.68361445126,574.5035331774665,1057.9806564800751,0.0,-0.0,33.685,46.875,118442.83411537945,353.56069885187895,536.5659076025141,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
78,335,34.67023988898488,24.085907297019805,-4.0972618488918435,213.90230081583437,48403.17910447761,0.6467194225162608,148011.02074191847,441.8239425131895,740.0925432354084,0.0,0.7411,0.7411,39.907393656716415,25.56902985074627,183788.08465497603,548.6211482238091,1092.375490158453,0.0,0.7013,0.7013,54.18575,26.296641791044777,115407.8932852806,344.50117398591226,421.3063541194026,0.0,0.7129,0.7129,20.055897388059698,24.561567164179106,224097.4442088367,668.9475946532439,1215.481670008567,0.0,-0.0,33.685,46.875,129267.84866080819,385.8741751068901,585.5120373095956,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
79,335,37.3862925130164,23.413811750240402,7.563909446880133,218.22056047506305,48892.40597014925,0.626073967898421,167093.84825838462,498.7876067414466,730.9202545909377,0.0,0.7475,0.7475,40.73928917910448,25.382462686567163,213366.32469054798,636.9144020613372,1112.2496706175973,0.0,0.7084,0.7084,52.3359067164179,26.53917910447761,139986.07899390592,417.86889251912214,456.062004414844,0.0,0.7162,0.7162,20.105253731343282,25.083955223880597,259843.01142642205,775.6507803773792,1227.393853396445,0.0,-0.0,33.685,46.875,163540.54006698204,488.18071661785683,632.2902380934555,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
80,335,37.60496545434207,22.79366703621643,10.895461035825129,209.9008299939252,49235.44776119403,0.6248244436746158,167094.253330181,498.7888159109881,724.7307856442418,0.0,0.7419,0.7419,39.74764365671643,25.17723880597015,216613.07558972924,646.6061957902365,1099.898390809352,0.0,0.7053,0.7053,46.320319029850744,27.509328358208954,147440.67152492207,440.1214075370808,447.28520243813534,0.0,0.7143,0.7143,20.08617910447761,25.736940298507463,263882.66882747435,787.7094591864906,1206.5349948660146,0.0,-0.0,33.685,46.875,164640.17667708168,491.4632139614378,625.0118076479627,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
81,335,37.21941944411409,23.136204613317208,3.3257353690365594,213.10388695421148,49201.259701492534,0.6269426540470645,166069.621737593,495.73021414206863,724.8416100067934,0.0,0.7322,0.7322,40.64254664179105,24.82276119402985,218095.13447812563,651.0302521735093,1096.889795504984,0.0,0.7009,0.7009,42.6334328358209,28.367537313432837,145975.42511882813,435.7475376681437,454.6670542818302,0.0,0.7057,0.7057,19.928820895522385,26.03544776119403,258829.66811304959,772.6258749643271,1209.7980555336153,0.0,-0.0,33.685,46.875,162508.76542667075,485.10079231842013,625.0763438779526,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
82,335,37.372181452107796,23.365854333055943,1.7111889948525016,211.76197375786379,49070.96119402985,0.6255358681064062,162736.69411882843,485.7811764741147,737.0235094516105,0.0,0.74,0.74,40.479496268656725,24.916044776119403,217624.86559793772,649.6264644714558,1098.5927243634928,0.0,0.7055,0.7055,40.13672574626866,28.236940298507463,146676.98422927552,437.84174396798664,463.71567827759264,0.0,0.7176,0.7176,19.92172014925373,26.07276119402985,257008.13501891537,767.188462743031,1226.7142907631778,0.0,-0.0,33.685,46.875,161457.31143296664,481.9621236804974,652.1605376789743,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
83,335,36.14591797507168,21.005954350542623,0.9485051217678566,173.41108219422475,48785.28358208955,0.6304612087901574,155360.79239802275,463.7635593970828,694.0347438159898,0.0,0.7446,0.7446,40.82508768656717,24.74813432835821,204343.62202706843,609.9809612748311,960.664196934067,0.0,0.7059,0.7059,42.02158955223881,28.10634328358209,141251.68162534724,421.64681082193204,451.9708233257505,0.0,0.7201,0.7201,19.885475746268657,25.830223880597014,252710.70951552404,754.360326912012,1099.121055015513,0.0,-0.0,33.685,46.875,157457.21646631885,470.021541690504,655.6056922484713,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
84,335,35.06640721828892,19.883462240235836,-0.6945731106135895,172.11219406661525,48498.8328358209,0.636716103161768,151775.89672817005,453.0623782930449,668.6648961853261,0.0,0.7493,0.7493,39.224429104477615,25.083955223880597,190286.898750755,568.0205932858358,873.6302178163628,0.0,0.7069,0.7069,42.62249813432836,27.28544776119403,135567.49324224767,404.6790843052169,448.9722130397801,0.0,0.7221,0.7221,19.682067164179102,25.60634328358209,241629.90656309068,721.283303173405,1029.0419128300462,0.0,-0.0,33.685,46.875,152254.79132991415,454.4919144176542,649.2827689704558,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
85,335,34.981053306389725,20.263761485361474,-3.591143032622945,168.27595274332123,48542.99402985074,0.6361975146013717,152709.35404184565,455.8488180353602,666.5334024748743,0.0,0.7595,0.7595,38.39568283582091,25.345149253731343,191762.05900964266,572.4240567452019,890.9915550647183,0.0,0.7133,0.7133,43.122240671641784,27.005597014925375,139156.99575950304,415.3940171925464,466.17583204462994,0.0,0.7343,0.7343,19.587906716417912,25.363805970149254,239773.43140398234,715.7415862805443,1041.595489284211,0.0,-0.0,33.685,46.875,159400.47102133476,475.8223015562232,662.0982819111553,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
86,335,34.54032760492501,21.635913462302174,-5.69,170.217370290654,48822.90149253731,0.6396652515657496,152142.4080093142,454.1564418188484,691.4318477467539,0.0,0.7508,0.7508,38.48110447761194,25.419776119402986,194793.80624815793,581.4740485019639,941.3008113498169,0.0,0.7089,0.7089,38.20003171641791,27.39738805970149,127996.78051776225,382.0799418440664,449.86378693557026,0.0,0.7316,0.7316,19.654225746268654,25.53171641791045,236697.68991529552,706.5602684038672,1087.3909988226296,0.0,-0.0,33.685,46.875,137391.41126175987,410.1236157067459,649.7722115540695,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
87,335,34.83421016182782,21.723199292104955,-5.69,164.46704973270516,48888.844776119404,0.635609294158235,158793.1845996864,474.00950626772067,692.5555642251275,0.0,0.7471,0.7471,36.1308880597015,25.867537313432837,206625.15048958472,616.7914939987603,940.3507201348586,0.0,0.712,0.712,37.8275578358209,27.863805970149254,131721.8787477899,393.19963805310414,456.0586615958088,0.0,0.7318,0.7318,20.01840671641791,25.475746268656717,247790.05297721215,739.6717999319766,1086.2415712570246,0.0,-0.0,33.685,46.875,145911.06487840138,435.5554175474668,664.1891429603182,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
88,335,33.51408011924034,21.721041320881355,-4.124455274121602,167.04879710514535,48925.32537313433,0.6449143155392691,145432.4083122337,434.126591976817,670.1400188288604,0.0,0.7474,0.7474,34.39128358208956,26.203358208955223,192892.18332330982,575.7975621591338,927.9694806909139,0.0,0.7104,0.7104,40.97024999999999,27.080223880597014,122578.78795714585,365.90682972282343,444.2978576767944,0.0,0.7251,0.7251,19.72474067164179,25.53171641791045,224568.13107590814,670.3526300773377,1071.2390823457617,0.0,-0.0,33.685,46.875,129011.7749504741,385.10977597156443,635.6298260244866,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
89,335,32.247532855135766,21.432219699137367,-3.5668691556418035,166.9348887949888,49170.94328358209,0.6548513725866828,132962.03080450714,396.9015844910661,625.540586906,0.0,0.7459,0.7459,36.02180970149254,26.259328358208954,178154.8618396192,531.8055577302066,929.3573164886121,0.0,0.7026,0.7026,42.84332462686566,26.46455223880597,119376.84897353628,356.34880290607845,451.09076615159154,0.0,0.7227,0.7227,19.85493097014925,25.32649253731343,215500.07899837865,643.2838179056079,1043.9250653593976,0.0,-0.0,33.685,46.875,116346.08208661797,347.30173757199395,606.865002517505,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
90,335,32.08893981622621,21.028534746855787,0.3843417728096763,164.91464285791804,49289.934328358206,0.6560569724179693,134298.322134968,400.8905138357254,622.2856618336685,0.0,0.743,0.743,38.10944776119403,26.277985074626866,174410.5931105258,520.6286361508234,906.4930683355916,0.0,0.7055,0.7055,43.71863059701492,26.46455223880597,117775.40112956049,351.56836158077755,453.67962389395,0.0,0.7227,0.7227,19.823837686567163,24.80410447761194,209484.2991180873,625.3262660241412,1028.3739654280835,0.0,-0.0,33.685,46.875,117962.1530798058,352.1258300889725,622.6081200218686,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
91,335,31.5815582253231,21.63321812968116,-3.437469686672184,170.50985360831785,49082.24776119403,0.659451150894174,132154.44065348853,394.49086762235385,626.6698461289483,0.0,0.7371,0.7371,38.0513656716418,26.707089552238806,177271.01471729748,529.1672081113358,937.687620406773,0.0,0.7016,0.7016,45.1065447761194,26.91231343283582,109231.65919902164,326.06465432543774,417.1479176419091,0.0,0.7198,0.7198,19.52807276119403,24.300373134328357,211706.02171616495,631.9582737795969,1040.88718301192,0.0,-0.0,33.685,46.875,108026.01545922033,322.4657177887174,587.070815710163,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
92,335,28.870296973469607,18.314216600273515,-2.7679904802347775,106.71339410172928,49106.53731343283,0.6760726029943231,109085.83431189574,325.62935615491267,496.4143525762495,0.0,0.7292,0.7292,38.92092164179105,26.222014925373134,150344.88085260676,448.790689112259,768.7148461308395,0.0,0.6951,0.6951,45.19644589552239,26.259328358208954,92709.2936880562,276.74416026285434,371.72569059241675,0.0,0.711,0.711,19.252936567164177,24.07649253731343,169044.83140928295,504.61143704263566,858.3985185545962,0.0,-0.0,33.685,46.875,87504.93636143555,261.20876525801657,528.3650606633769,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
93,335,27.28337123508643,16.472709166924773,-5.214265018790761,106.38374932357713,49204.15223880597,0.6902664422513711,92708.77835317675,276.7426219497813,444.21322273644574,0.0,0.7184,0.7184,41.33903358208955,26.333955223880597,125133.21996539073,373.5319998966888,690.0566318277009,0.0,0.68,0.68,47.197311567164185,25.438432835820894,79430.64005663688,237.1063882287668,349.235108245906,0.0,0.6999,0.6999,19.047766791044776,23.684701492537314,135555.39119734074,404.64295879803205,776.6114485532446,0.0,-0.0,33.685,46.875,68864.74945940831,205.56641629674124,477.6524035910256,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
94,335,26.56480021542755,17.01318953196144,-1.0016966009727177,106.92030176751766,49384.8328358209,0.6949126564697234,90419.01503213927,269.9075075586247,458.78860007781606,0.0,0.7112,0.7112,41.33399067164179,26.81902985074627,114905.44602856255,343.0013314285449,700.6243580311669,0.0,0.6751,0.6751,47.56947947761194,25.363805970149254,71252.92353509109,212.69529413460026,331.1644386234574,0.0,0.6895,0.6895,19.071511194029853,22.863805970149254,134945.21806676866,402.82154646796613,788.1593972544401,0.0,-0.0,33.685,46.875,53591.032641532205,159.97323176576776,438.02467719544853,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
95,335,26.724649293942285,16.73089443262211,-4.6376152127451,108.81520029389104,49590.86865671642,0.6939933249053201,95939.46127544294,286.3864515684864,473.1090842376319,0.0,0.7009,0.7009,40.650923507462686,27.416044776119403,116509.02513707818,347.7881347375468,687.5901030912205,0.0,0.6653,0.6653,48.24762313432837,25.345149253731343,72283.40096373812,215.77134616041232,334.6092518997218,0.0,0.6771,0.6771,19.167552238805968,22.416044776119403,128337.91915607252,383.0982661375299,783.6552275087001,0.0,-0.0,33.685,46.875,52639.39762261199,157.1325302167522,441.72270132636197,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
96,335,28.52229141785348,23.079576643406345,-3.7881873888656736,244.15007045341895,49756.0776119403,0.688386717608125,116024.0945220503,346.3405806628367,827.2904863564842,0.0,0.7031,0.7031,40.21685820895523,27.39738805970149,128740.21093085498,384.2991371070298,877.4019144934756,0.0,0.6712,0.6712,51.02365111940298,25.475746268656717,72926.21806818485,217.69020318861152,334.04028969848406,0.0,0.6803,0.6803,19.105317164179105,22.416044776119403,144994.32384738664,432.818877156378,1100.755734507712,0.0,-0.0,33.685,46.875,63416.096206181,189.30177971994328,596.4547765221315,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
97,335,28.2434407944343,23.230291615010316,-0.6303068411841242,247.10881550372403,50252.24776119403,0.6907222483169342,112538.64123754662,335.93624250013914,827.5083786063414,0.0,0.708,0.708,40.085861940298514,27.453358208955223,130892.57066381424,390.72409153377384,885.1112980278983,0.0,0.6795,0.6795,49.482216417910436,25.979477611940297,74152.2414802577,221.34997456793343,358.8125023720368,0.0,0.6884,0.6884,19.316882462686564,22.69589552238806,147396.09813122312,439.9883526305168,1103.2182629592482,0.0,-0.0,33.685,46.875,59510.914306852,177.64452031896118,580.9994152275488,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
98,335,29.520368130764705,22.96202235583985,-5.69,238.8718590933796,50728.79104477612,0.681404882089868,127003.91939443375,379.11617729681717,822.1544360910833,0.0,0.7025,0.7025,41.57956716417911,27.378731343283583,144474.32888311724,431.26665338243953,891.1034389038618,0.0,0.6802,0.6802,50.81449626865671,26.57649253731343,84026.73292194342,250.8260684237117,360.86064587836205,0.0,0.6868,0.6868,19.408285447761195,22.845149253731343,160761.377001497,479.8847074671552,1105.2688008839075,0.0,-0.0,33.685,46.875,68342.27052075903,204.00677767390755,611.7652476053182,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
99,335,29.840780071320086,22.419058480051003,0.4569059197343298,235.44399942240844,51030.51641791045,0.6788328229744052,125954.91266574967,375.98481392761096,807.1186751383424,0.0,0.7108,0.7108,40.89023694029851,27.024253731343283,143606.33957142942,428.6756405117296,862.0280711008982,0.0,0.6859,0.6859,48.800274253731345,26.81902985074627,83123.29408972093,248.1292360887192,368.54668286006915,0.0,0.6904,0.6904,19.333867537313434,22.69589552238806,165970.74020254,495.4350453807164,1088.2946441573304,0.0,-0.0,33.685,46.875,81526.82368721535,243.36365279765775,645.8279850549723,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
100,335,30.656928619232524,22.561315116481456,0.8368276731327757,234.47618254257534,51136.116417910445,0.6713621858012929,130315.53310314319,389.0015913526662,818.6488998441388,0.0,0.7279,0.7279,39.215820895522384,26.85634328358209,142251.16677364882,424.63034857805616,869.4123559939846,0.0,0.6997,0.6997,49.01248320895523,26.38992537313433,88034.96542564996,262.79094156910435,400.0768303111956,0.0,0.702,0.702,18.790311567164174,22.807835820895523,180544.84808986078,538.9398450443606,1102.8964325163618,0.0,-0.0,33.685,46.875,90556.35322273031,270.31747230665763,662.4465681253012,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
101,335,31.302731941821623,22.94281909698207,-1.5223333169165607,244.05494826687234,51397.97014925373,0.6683699020590695,136022.79988228643,406.0382086038401,845.6353453953343,0.0,0.7361,0.7361,40.296897388059705,26.520522388059703,149183.41916921863,445.3236393111004,887.0408007242806,0.0,0.7026,0.7026,49.23475559701493,26.184701492537314,92882.66528871542,277.26168742900126,380.29185441046906,0.0,0.7034,0.7034,18.49343097014925,22.34141791044776,186787.59463465912,557.5749093571914,1130.8285391177008,0.0,-0.0,33.685,46.875,106481.57538855997,317.8554489210745,700.2731851699181,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
102,335,30.96262315822754,22.805062875400623,-0.012703983970424382,244.50736246002134,51541.576119402984,0.6696164675993754,133147.68324121245,397.4557708692909,830.6547829055268,0.0,0.7382,0.7382,42.65084328358209,25.848880597014926,145921.7724861607,435.58738055570365,868.8936681030649,0.0,0.7078,0.7078,45.21366417910448,26.46455223880597,93399.9134486774,278.8057117870967,397.5745836013106,0.0,0.705,0.705,18.294736940298503,22.36007462686567,185823.00293201534,554.6955311403443,1115.1282746430593,0.0,-0.0,33.685,46.875,103597.56944148926,309.2464759447441,690.0128768842309,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
103,335,31.519772801751664,22.536730804535175,-1.2900256532494758,242.81208627640444,51698.928358208956,0.6665765503758498,139478.6423315833,416.3541562136815,834.9537022509644,0.0,0.7382,0.7382,41.80895708955224,26.09141791044776,154304.4683100323,460.6103531642755,873.2727412282088,0.0,0.706,0.706,47.795061567164176,26.38992537313433,97663.52862843448,291.5329212789089,394.23721530980293,0.0,0.706,0.706,18.237460820895517,22.621268656716417,185429.38892243695,553.520563947573,1119.6177640316532,0.0,-0.0,33.685,46.875,104658.57066769818,312.41364378417364,689.4501101150022,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
104,335,31.446238777804304,22.084025548407247,-3.6745430094434006,238.66584109036694,52003.388059701494,0.6673462369292078,137919.46769705147,411.699903573288,830.787806635165,0.0,0.7377,0.7377,41.98943656716418,26.166044776119403,149236.3517887151,445.4816471304929,846.6737011164491,0.0,0.704,0.704,47.21419402985074,26.222014925373134,93219.88326175488,278.2683082440444,377.81481077839356,0.0,0.7093,0.7093,18.381716417910447,22.882462686567163,185286.08302889118,553.0927851608692,1098.572852260454,0.0,-0.0,33.685,46.875,99546.68045707745,297.1542700211267,685.050457912582,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
105,335,31.817554779063315,22.319834701880374,0.09140119575822858,240.84011648394983,52294.477611940296,0.6646912632164184,139841.62442865188,417.43768486164737,840.9351677234171,0.0,0.7379,0.7379,41.952194029850745,25.755597014925375,151149.70911402314,451.1931615343974,858.2556384658056,0.0,0.7038,0.7038,46.27577611940298,25.699626865671643,97313.40647786405,290.48778053093747,393.2671506597066,0.0,0.7055,0.7055,18.431244402985072,23.236940298507463,187884.85058595025,560.850300256568,1114.6788996871094,0.0,-0.0,33.685,46.875,114430.30502241795,341.5830000669192,710.2064807830327,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
106,335,33.13048897087407,22.475183154071953,3.4668331517048223,245.7198742868831,52261.931343283584,0.6546737941487745,148450.9899952109,443.1372835677937,851.2291744494835,0.0,0.7359,0.7359,40.07658395522388,25.792910447761194,165059.98689640634,492.7163787952428,892.2946377376277,0.0,0.7025,0.7025,46.57935634328358,26.46455223880597,105240.11852711273,314.1496075436201,391.4878423123372,0.0,0.7097,0.7097,18.728223880597014,23.050373134328357,202269.53455844455,603.7896553983419,1140.690215700605,0.0,-0.0,33.685,46.875,122442.47554207487,365.4999269912683,721.4095061923703,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
107,335,33.81367509704284,24.10300074432151,3.707664271680337,239.48715560068493,52155.90447761194,0.6502164396619643,153218.66580222792,457.3691516484415,866.7030148438258,0.0,0.732,0.732,36.935216417910446,25.438432835820894,174794.88294089778,521.7757699728292,978.458877888308,0.0,0.7009,0.7009,45.51733955223881,26.93097014925373,109967.22551018733,328.26037465727563,424.95858536868593,0.0,0.7056,0.7056,18.77135634328358,22.882462686567163,221402.65068298884,660.9034348745936,1209.966868533531,0.0,-0.0,33.685,46.875,129686.99824091929,387.12536788334114,744.017208372458,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
108,335,33.68360723998216,23.95157065848398,3.784879829997478,245.48453734927426,51801.96716417911,0.6511811346337928,150419.74423455162,449.0141618941839,865.584870992614,0.0,0.726,0.726,38.64546828358209,24.972014925373134,169954.61825480423,507.3272186710574,969.1587991771222,0.0,0.6957,0.6957,45.40036753731344,26.53917910447761,109170.16573904926,325.881091758356,425.3003056806925,0.0,0.699,0.699,19.011830223880597,23.21828358208955,222429.55144331866,663.9688102785632,1200.405133042169,0.0,-0.0,33.685,46.875,128357.41661259043,383.15646750026997,744.876602969277,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
109,335,33.27887237540099,24.653763241408683,-1.920441730508737,246.0488525824056,51531.1223880597,0.6517914943249491,153111.34480240932,457.0487904549532,873.0033685273582,0.0,0.7241,0.7241,39.548807835820895,24.74813432835821,175983.21261052173,525.3230227179753,978.2517586269745,0.0,0.6892,0.6892,46.83408955223881,25.848880597014926,111911.325258625,334.06365748843285,418.9727633158347,0.0,0.6974,0.6974,18.82593097014925,23.442164179104477,223087.9355073233,665.9341358427562,1209.3898331155667,0.0,-0.0,33.685,46.875,130112.36540868481,388.3951206229397,727.6924212278607,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
110,335,30.822507947840126,18.46142330000589,0.5561802343196351,161.8754539486405,51519.19402985075,0.6652835981295165,118065.47076103237,352.4342410777086,523.4135292078706,0.0,0.7217,0.7217,38.68914925373135,24.74813432835821,152456.44841304544,455.0938758598371,820.0152680121014,0.0,0.6854,0.6854,44.81628731343283,25.550373134328357,99186.08812515935,296.0778750004757,365.06534264268544,0.0,0.6893,0.6893,19.07888805970149,23.479477611940297,183030.4860370745,546.3596598121627,918.6972665063415,0.0,-0.0,33.685,46.875,101841.51778644715,304.0045307058124,545.9849546016551,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
111,335,30.176903480463015,18.105083407713284,-5.69,158.78555008478708,51232.90149253731,0.6694324612562126,114939.89155277508,343.10415388888083,511.2501960936314,0.0,0.7252,0.7252,38.699994402985084,25.32649253731343,142288.94452335784,424.74311798017266,785.2911173221793,0.0,0.6866,0.6866,46.380042910447756,25.027985074626866,92424.86557203745,275.89512111055956,353.7226440838767,0.0,0.6941,0.6941,19.033930970149253,23.236940298507463,179339.84414469745,535.3428183423804,889.0365070619786,0.0,-0.0,33.685,46.875,100090.5996060353,298.7779092717472,543.3524057791433,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
112,335,30.69731091083975,18.4467560584874,-3.0964014394439623,157.19776876581795,51016.99402985074,0.6660005148158962,124542.163708089,371.7676528599672,554.822522441131,0.0,0.7282,0.7282,37.98291417910448,25.942164179104477,149127.6893137328,445.1572815335307,779.3581354799722,0.0,0.6953,0.6953,44.179376865671635,25.625,94766.3456691993,282.8846139379084,376.46156017610093,0.0,0.7059,0.7059,19.30930410447761,23.199626865671643,181382.3264934133,541.4397805773532,911.1122894502855,0.0,-0.0,33.685,46.875,106801.87178910195,318.8115575794088,576.4708651071473,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
113,335,29.824775415519674,18.714026811690943,-5.69,152.728849519248,50980.99402985074,0.6720260039143156,115352.07988565712,344.3345668228571,547.703484485479,0.0,0.7321,0.7321,37.06155037313433,26.09141791044776,144047.00410947623,429.9910570432126,788.7770322433373,0.0,0.6967,0.6967,44.26962686567165,25.848880597014926,91951.85925904402,274.4831619672956,386.10081039281374,0.0,0.7113,0.7113,19.38849440298507,23.51679104477612,167318.61419530297,499.4585498367253,914.0301310092863,0.0,-0.0,33.685,46.875,94995.58581834887,283.56891289059365,558.342550375131,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
