base_profile_id,deviation_profile_id,agent_id,from_policy_id,to_policy_id,from_policy_kind,to_policy_kind,gain_mean,gain_se,gain_lcb,epsilon,decision_rule,is_profitable
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:learned_agent_1__price_up_1,1,hist_quantile_agent_1,learned_agent_1__price_up_1,baseline,perturbation,-42585.96248689619,120.57023433437844,-42822.28014619157,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,1,hist_quantile_agent_1,learned_agent_1__price_down_1,baseline,perturbation,-21717.616650815206,112.36983190053596,-21937.861521340255,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,1,hist_quantile_agent_1,learned_agent_1__quantity_up_1,baseline,perturbation,-16558.640882093598,135.64557969536762,-16824.50621829652,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,1,hist_quantile_agent_1,learned_agent_1__quantity_down_1,baseline,perturbation,-43255.72796998103,121.75237418238449,-43494.3626233785,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0,cost_plus_agent_0,learned,baseline,90864.6754388577,181.0977436064354,90509.72386138908,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0,hist_quantile_agent_0,learned,baseline,21805.400610802368,143.66373088370727,21523.8196982703,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,0,learned_agent_0,learned_agent_0__price_up_1,learned,perturbation,-12099.152612154134,78.08125376620701,-12252.1918695359,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,0,learned_agent_0,learned_agent_0__price_down_1,learned,perturbation,14419.126823228782,94.36037421094304,14234.180489775334,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,0,learned_agent_0,learned_agent_0__quantity_up_1,learned,perturbation,13972.54525455216,13.411576284884859,13946.258565033786,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,0,learned_agent_0,learned_agent_0__quantity_down_1,learned,perturbation,-14398.90614586135,13.047251507995009,-14424.47875881702,0.0,conservative,False
