source,target,agent_id,from_policy_id,to_policy_id,gain_mean,gain_lcb,decision_rule,epsilon
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,1,learned_agent_1__price_up_1,cost_plus_agent_1,111685.50372270515,111455.87893958922,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_up_1,hist_quantile_agent_1,42607.454659260016,42372.37371918164,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__price_up_1,learned_agent_1__price_down_1,20890.461459017766,20779.47387167507,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_up_1,26031.909126784973,25878.353246247138,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_up_1,learned_agent_0,12109.797799487853,11958.759197983578,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_up_1,cost_plus_agent_0,103035.89644630312,102758.78131248994,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_up_1,hist_quantile_agent_0,33955.09221877108,33674.702673376174,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_up_1,learned_agent_0__price_down_1,26549.248483752766,26431.34597263503,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_up_1,learned_agent_0__quantity_up_1,26124.354588049737,25958.055632744596,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,1,learned_agent_1__price_down_1,cost_plus_agent_1,90795.04226368738,90549.8094682917,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_down_1,hist_quantile_agent_1,21716.993200242254,21496.803548033346,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_up_1,5141.447667767206,5041.919050735933,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_up_1,learned_agent_0,12109.661579415359,11956.734506661618,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_up_1,cost_plus_agent_0,103028.87923400794,102752.62316683377,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_up_1,hist_quantile_agent_0,33959.11540056407,33678.24862779578,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_up_1,learned_agent_0__price_down_1,26544.96285149068,26427.016347004108,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_up_1,learned_agent_0__quantity_up_1,26123.87933606683,25955.34243935775,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_up_1,cost_plus_agent_1,85653.59459592018,85372.41310357093,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_up_1,hist_quantile_agent_1,16575.545532475047,16312.953093313681,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_up_1,learned_agent_0,12109.696880262192,11956.759233551336,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_up_1,cost_plus_agent_0,103041.9441441725,102763.7371862754,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_up_1,hist_quantile_agent_0,33969.222884208946,33686.8193567363,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_up_1,learned_agent_0__price_down_1,26545.358784208845,26427.460805710085,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_up_1,learned_agent_0__quantity_up_1,26123.669010771024,25955.573844851657,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1,1,learned_agent_1__quantity_down_1,learned_agent_1,13201.176750252742,13178.283231977297,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_down_1,cost_plus_agent_1,112355.13173244393,112095.21976229716,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_down_1,hist_quantile_agent_1,43277.0826689988,43040.44601282826,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_up_1,669.6280097387876,539.3799311162352,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_down_1,21560.089468756552,21493.1689950633,conservative,0.0
a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__quantity_up_1,26701.53713652376,26655.479218215904,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76492.13202970453,76273.02621559885,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:hist_quantile_agent_0|a1:learned_agent_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7420.001453114041,7199.325894028803,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,learned_agent_1,cost_plus_agent_1,99126.48940651186,98853.26289714909,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,1,learned_agent_1,hist_quantile_agent_1,30052.97036840481,29801.074766156496,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1,learned_agent_1__price_down_1,8339.792605311677,8254.266426134262,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1,learned_agent_1__quantity_up_1,13497.653033021048,13474.608938655363,conservative,0.0
a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76449.08324385405,76225.45287507065,conservative,0.0
a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,a0:hist_quantile_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7375.258486553616,7153.991111974706,conservative,0.0
a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76472.44066899773,76249.65296112938,conservative,0.0
a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,a0:hist_quantile_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7647.526487780479,7417.992488869158,conservative,0.0
a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,hist_quantile_agent_1,cost_plus_agent_1,69073.51903810704,68858.54146766172,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76445.54861562891,76224.03230341006,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7386.2737875735875,7165.262411651109,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1,1,learned_agent_1__price_up_1,learned_agent_1,12527.126447792283,12385.302477259342,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,learned_agent_1__price_up_1,cost_plus_agent_1,111653.61585430414,111419.9486324971,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_up_1,hist_quantile_agent_1,42580.096816197096,42343.81053308417,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__price_up_1,learned_agent_1__price_down_1,20866.91905310396,20755.02096051119,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_up_1,26024.779480813333,25870.144982000056,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76486.64796255036,76267.74376112636,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7405.843735018321,7183.994433221336,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,learned_agent_1__price_down_1,cost_plus_agent_1,90786.69680120017,90539.93122003341,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_down_1,hist_quantile_agent_1,21713.177763093132,21494.005135450116,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_up_1,5157.860427709371,5054.239997518825,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76483.91638251726,76265.70882141407,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7414.1525490733875,7194.613031676942,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_up_1,cost_plus_agent_1,85628.8363734908,85344.84175500207,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_up_1,hist_quantile_agent_1,16555.317335383763,16289.533549090384,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_down_1,cost_plus_agent_0,76496.58535996368,76276.63352038067,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__price_down_1,hist_quantile_agent_0,7423.8641000001035,7202.66374261069,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1,1,learned_agent_1__quantity_down_1,learned_agent_1,13198.714567745355,13175.923690679932,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_down_1,cost_plus_agent_1,112325.20397425721,112062.13884023856,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_down_1,hist_quantile_agent_1,43251.684936150166,43012.8657229475,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_up_1,671.5881199530736,540.5074668928447,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_down_1,21538.507173057034,21467.959752993956,conservative,0.0
a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__quantity_up_1,26696.367600766403,26650.603493752922,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76911.51928171978,76542.91000932915,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:hist_quantile_agent_0|a1:learned_agent_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7839.388705129307,7546.768197897297,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,419.3872520152654,214.14763133463813,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,learned_agent_1,cost_plus_agent_1,99092.61793095448,98817.73571660403,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,1,learned_agent_1,hist_quantile_agent_1,30013.108251584134,29758.532109114767,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,1,learned_agent_1,learned_agent_1__price_down_1,8298.62259995237,8212.093840709307,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1,learned_agent_1__quantity_up_1,13496.843071110316,13472.668478049463,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76892.71911581248,76520.66497762599,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,a0:hist_quantile_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7818.894358512026,7529.525636497427,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,443.63587195840955,238.7403214801365,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76900.82756464154,76526.57110909618,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,a0:hist_quantile_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,8075.9133834242975,7773.575557785637,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,428.3868956438182,219.23357797477001,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,hist_quantile_agent_1,cost_plus_agent_1,69079.50967937036,68865.27391507749,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76892.13018430553,76523.63870022968,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7832.855356250211,7540.46764287164,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,446.58156867662365,242.04923920493937,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,1,learned_agent_1__price_up_1,learned_agent_1,12527.945162050739,12387.209805742441,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,learned_agent_1__price_up_1,cost_plus_agent_1,111620.56309300521,111385.61122933052,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_up_1,hist_quantile_agent_1,42541.05341363487,42302.128930155384,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__price_up_1,learned_agent_1__price_down_1,20826.567762003113,20717.097849971324,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_up_1,26024.788233161056,25870.145344186352,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76911.54185825339,76544.49258476388,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7830.737630721351,7538.596728570301,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,424.89389570302956,221.11859334938504,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,learned_agent_1__price_down_1,cost_plus_agent_1,90793.99533100212,90549.78876704749,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_down_1,hist_quantile_agent_1,21714.48565163176,21492.921016950728,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_up_1,5198.220471157945,5092.233468375894,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76904.9998979411,76535.80361231837,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7835.236064497238,7542.355190737157,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,421.08351542385026,214.90336887778105,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_up_1,cost_plus_agent_1,85595.77485984417,85308.10634729605,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_up_1,hist_quantile_agent_1,16516.265180473816,16246.67373610287,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_up_1,cost_plus_agent_0,76918.27513340149,76549.07371692345,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_up_1,hist_quantile_agent_0,7845.5538734379215,7552.252110237325,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_up_1,learned_agent_0__price_down_1,421.6897734378181,216.50987282327034,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,1,learned_agent_1__quantity_down_1,learned_agent_1,13200.184270362783,13177.08352451334,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_down_1,cost_plus_agent_1,112292.80220131727,112028.27105988211,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_down_1,hist_quantile_agent_1,43213.29252194691,42971.57298260369,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_up_1,672.2391083120428,542.0080697050353,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_down_1,21498.806870315155,21428.48598667395,conservative,0.0
a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__quantity_up_1,26697.0273414731,26649.790265713786,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14387.376565481536,14361.481325267421,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105315.0061482215,104979.54480047188,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:hist_quantile_agent_0|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36242.87557163101,35974.515420218246,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2277.714986066174,2138.726872272707,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28822.874118516964,28658.0989207146,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28403.4868665017,28352.515197723813,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,learned_agent_1,cost_plus_agent_1,99133.19076349818,98858.04628757665,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,1,learned_agent_1,hist_quantile_agent_1,30053.7664224986,29801.843714778355,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1,learned_agent_1__price_down_1,8335.297448884536,8249.932470583586,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1,learned_agent_1__quantity_up_1,13496.435147003405,13473.467290333214,conservative,0.0
